"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.513655925E1,2.162103882E0,-8.141419830E0,2.499801636E-2,8.423659238E0
4.514660225E1,5.289999390E-1,-8.826245728E0,6.902146912E-1,8.868982518E0
4.515664525E1,-1.278042297E0,-8.670270081E0,2.026785278E0,8.995267308E0
4.516668825E1,-2.042951660E0,-8.271199951E0,1.887275391E0,8.726294088E0
4.517673225E1,-2.418370972E0,-7.786058807E0,1.669328613E0,8.322132415E0
4.518677525E1,-1.949845276E0,-7.559579773E0,1.081201630E0,7.881506195E0
4.519681825E1,-1.310824127E0,-7.347919922E0,7.738906860E-1,7.503938557E0
4.520686125E1,-8.080197144E-1,-7.634873199E0,7.086264038E-1,7.710145006E0
4.521690425E1,-3.189866638E-1,-7.424560547E0,5.812413025E-1,7.454105799E0
4.522694825E1,-3.677851868E-1,-7.355853424E0,7.747888184E-1,7.405683173E0
4.523699125E1,-4.852908325E-1,-7.463629303E0,3.864962769E-1,7.489369061E0
4.524703425E1,-9.538165283E-1,-7.494165802E0,3.049159241E-1,7.560771175E0
4.525707725E1,-1.384620667E0,-7.494165802E0,5.206173706E-1,7.638765470E0
4.526712025E1,-1.410965881E0,-7.354206848E0,8.153544617E-1,7.532594904E0
4.527716425E1,-1.356778564E0,-7.125183105E0,1.252146149E0,7.360499462E0
4.528720688E1,-1.063987427E0,-6.988367615E0,1.805545349E0,7.295844377E0
4.529724988E1,-5.246589661E-1,-6.836882629E0,2.353406067E0,7.249603523E0
4.530729288E1,4.905299377E-1,-6.620432739E0,2.938239899E0,7.259752267E0
4.531733588E1,1.775457916E0,-6.376140747E0,3.600462799E0,7.534636953E0
4.532737887E1,3.066972198E0,-6.012546844E0,4.116739197E0,7.905983787E0
4.533742288E1,4.500690765E0,-6.473737793E0,3.749552765E0,8.730672615E0
4.534746588E1,5.806724854E0,-7.442074127E0,3.245101776E0,9.981643471E0
4.535750888E1,7.426656189E0,-8.586294708E0,2.917882233E0,1.172150655E1
4.536755188E1,8.462202759E0,-1.029409332E1,2.531086578E0,1.356405663E1
4.537759487E1,7.920928345E0,-1.193049042E1,3.106939087E0,1.465369503E1
4.538763888E1,6.809190216E0,-1.292397446E1,4.804259491E0,1.537774679E1
4.539768188E1,5.572012939E0,-1.325089462E1,5.759273529E0,1.548556644E1
4.540772487E1,4.582271118E0,-1.244422211E1,6.179749146E0,1.463028270E1
4.541776788E1,4.335584106E0,-1.138712036E1,6.489006042E0,1.380474553E1
4.542781088E1,3.892206116E0,-1.074720108E1,5.337600403E0,1.261513288E1
4.543785487E1,2.683918762E0,-1.121767273E1,2.110311584E0,1.172574161E1
4.544789788E1,1.738484802E0,-1.189860672E1,-1.154698792E0,1.208025250E1
4.545794087E1,8.231382751E-1,-1.347587677E1,-3.555705872E0,1.396137012E1
4.546798388E1,1.670526123E-1,-1.628987503E1,-5.082680511E0,1.706521539E1
4.547802688E1,-1.772314453E0,-1.866887787E1,-5.683980103E0,1.959529865E1
4.548807087E1,-2.872975616E0,-1.861678619E1,-4.525239716E0,1.937308730E1
4.549811388E1,-1.947749634E0,-1.459060867E1,-4.749623108E-1,1.472770109E1
4.550815688E1,-9.087602234E-1,-9.310039673E0,8.735833740E-1,9.394989716E0
4.551819988E1,7.003935242E-1,-7.605683899E0,1.569935303E0,7.797542915E0
4.552824288E1,1.348845062E0,-7.271279297E0,2.177372131E0,7.709204564E0
4.553828688E1,1.057401123E0,-6.691983948E0,1.737736359E0,6.994317261E0
4.554832988E1,3.571572876E-1,-6.785988464E0,2.173629913E0,7.134554490E0
4.555837288E1,-2.538720703E-1,-8.249794464E0,2.713108063E0,8.688182496E0
4.556841588E1,-1.545386353E0,-1.020203476E1,2.234702911E0,1.055763370E1
4.557845888E1,-2.612217865E0,-1.261890884E1,9.867480469E-1,1.292417171E1
4.558850187E1,-2.240091705E0,-1.423644516E1,6.593788147E-1,1.442668230E1
4.559854588E1,-9.729766846E-1,-1.449256256E1,1.525777130E0,1.460510353E1
4.560858888E1,2.888992310E-2,-1.364771942E1,1.537303162E-1,1.364861579E1
4.561863187E1,7.738906860E-2,-1.193917236E1,-7.059320068E-1,1.196027449E1
4.562867488E1,3.770658875E-1,-1.048853897E1,-1.507365417E-1,1.049639700E1
4.563871788E1,-1.100212097E-1,-9.468709717E0,1.472637634E0,9.583174316E0
4.564876187E1,-4.144880676E-1,-8.698710938E0,3.057691498E0,9.229780584E0
4.565880488E1,-8.500822449E-1,-8.099656677E0,3.315305786E0,8.793084247E0
4.566884788E1,-1.236728210E0,-7.618407440E0,2.466271362E0,8.102599769E0
4.567889088E1,-1.106648712E0,-7.179819489E0,1.659748535E0,7.451794714E0
4.568893388E1,-8.196954346E-1,-7.065157928E0,1.150357819E0,7.204976077E0
4.569897787E1,-8.675958252E-1,-7.474556580E0,8.306227112E-1,7.570446002E0
4.570902088E1,-5.565426636E-1,-7.934699707E0,9.192384338E-1,8.007134224E0
4.571906388E1,-1.230441284E-1,-8.159831543E0,1.285227356E0,8.261343718E0
4.572910688E1,6.879693604E-1,-8.251291351E0,1.586999817E0,8.430639313E0
4.573914988E1,1.361418915E0,-8.278983765E0,1.672023010E0,8.555156023E0
4.574919388E1,1.603914642E0,-8.094567261E0,1.454974365E0,8.379230974E0
4.575923688E1,1.454076233E0,-7.869884491E0,1.106948090E0,8.079279279E0
4.576927988E1,1.457968140E0,-7.700137482E0,8.409512329E-1,7.881940580E0
4.577932287E1,1.812730408E0,-7.616311798E0,6.652166748E-1,7.857271165E0
4.578936588E1,2.077829132E0,-7.715555420E0,4.797523499E-1,8.004831769E0
4.579940988E1,2.147434387E0,-8.072413330E0,4.297563171E-1,8.364210776E0
4.580945288E1,1.990710297E0,-8.449030151E0,2.080673218E-1,8.682875675E0
4.581949588E1,1.961970062E0,-8.673712921E0,6.866221619E-1,8.919308962E0
4.582953887E1,1.886526947E0,-8.722960510E0,1.011746063E0,8.981795705E0
4.583958188E1,1.661844177E0,-8.629704437E0,1.271006927E0,8.879695003E0
4.584962488E1,1.486558685E0,-8.745114441E0,1.676363983E0,9.027573290E0
4.585966887E1,1.474134521E0,-8.910221100E0,2.093097382E0,9.270715684E0
4.586971188E1,1.634151764E0,-8.895551605E0,2.206561432E0,9.309683330E0
4.587975488E1,1.593885498E0,-8.689280548E0,2.017953644E0,9.061799177E0
4.588979788E1,1.660047913E0,-8.699459381E0,1.438059540E0,8.972422629E0
4.589984088E1,1.811083832E0,-8.709937592E0,1.009351044E0,8.953313745E0
4.590988487E1,1.780247955E0,-8.449928284E0,9.313632202E-1,8.685505640E0
4.591992788E1,1.642684021E0,-8.388406219E0,9.572593689E-1,8.601169409E0
4.592997088E1,1.457668762E0,-8.834029541E0,1.163680115E0,9.028788820E0
4.594001388E1,1.384920044E0,-9.683812408E0,1.709445190E0,9.930580504E0
4.595005688E1,1.608255615E0,-1.069885162E1,2.582579498E0,1.112302248E1
4.596010088E1,1.845362549E0,-1.130164810E1,3.474125519E0,1.196671053E1
4.597014388E1,2.157164154E0,-1.145118713E1,4.034111023E0,1.233114333E1
4.598018688E1,2.270328827E0,-1.116977234E1,3.287463684E0,1.186278317E1
4.599022987E1,2.110012207E0,-1.116049164E1,2.242935791E0,1.157754232E1
4.600027288E1,2.019749908E0,-1.079240707E1,1.577419739E0,1.109250617E1
4.601031587E1,1.817670135E0,-1.007435028E1,1.173858948E0,1.030409642E1
4.602035987E1,1.588197327E0,-9.530531158E0,8.003855896E-1,9.695050903E0
4.603040288E1,5.924679565E-1,-9.344917145E0,4.123924255E-1,9.372756384E0
4.604044587E1,-6.445596313E-1,-9.563911743E0,4.725672913E-1,9.597248814E0
4.605048888E1,-1.044378204E0,-1.002495300E1,1.005159760E0,1.012920306E1
4.606053188E1,-9.711804199E-1,-1.021535706E1,1.373394012E0,1.035291854E1
4.607057587E1,-7.366181946E-1,-1.064301773E1,1.675166473E0,1.079919513E1
4.608061888E1,-1.103505249E0,-1.209005859E1,1.392254791E0,1.221988601E1
4.609066188E1,-2.725083160E0,-1.427895676E1,1.154998169E0,1.458247939E1
4.610070488E1,-3.964655457E0,-1.630888550E1,2.820135498E-1,1.678623754E1
4.611074788E1,-3.861519928E0,-1.734353394E1,-8.800199890E-1,1.778999552E1
4.612079188E1,-2.633174286E0,-1.717663101E1,-1.968406677E0,1.748842144E1
4.613083488E1,-6.969506836E-1,-1.622356293E1,-3.620820465E0,1.663730973E1
4.614087788E1,1.564097443E0,-1.430066162E1,-4.637955322E0,1.511509025E1
4.615092088E1,4.190685425E0,-1.187241119E1,-3.976181488E0,1.320325759E1
4.616096388E1,7.095544739E0,-9.491612091E0,-1.794169006E0,1.198567886E1
4.617100788E1,9.889933777E0,-7.566315765E0,-7.438032532E-1,1.247450070E1
4.618105088E1,9.143885193E0,-6.614894257E0,-7.704478455E-1,1.131198711E1
4.619109388E1,6.072871399E0,-6.541247406E0,1.113684082E0,8.994886152E0
4.620113687E1,4.155508575E0,-7.689509583E0,9.952803040E-1,8.797010403E0
4.621117988E1,1.940414886E0,-8.651858368E0,9.433383179E-1,8.916824005E0
4.622122287E1,-8.605604553E-1,-9.271869049E0,2.350412292E0,9.603778314E0
4.623126687E1,-2.504142609E0,-9.480086060E0,1.951192474E0,9.997495385E0
4.624130988E1,-2.764900360E0,-8.926237793E0,1.278042297E0,9.431637570E0
4.625135287E1,-2.431393890E0,-8.586145020E0,1.062191162E0,8.986757625E0
4.626139588E1,-1.616787872E0,-8.484057312E0,8.418493652E-1,8.677669149E0
4.627143888E1,-3.676354980E-1,-7.668253784E0,6.303392029E-1,7.702895525E0
4.628148338E1,5.647755432E-1,-7.320526886E0,1.387614441E-1,7.343591767E0
4.629152638E1,1.165626068E0,-7.268435211E0,-2.824626160E-1,7.366723809E0
4.630156938E1,1.109193420E0,-7.210655365E0,-1.993853760E-1,7.298192609E0
4.631161238E1,4.490661621E-1,-7.249275055E0,2.353106689E-1,7.266981516E0
4.632165538E1,-2.896476746E-1,-7.386838989E0,4.266128540E-1,7.404814958E0
4.633169938E1,-1.027313690E0,-7.378905487E0,9.336085510E-1,7.508344993E0
4.634174238E1,-1.407972107E0,-7.286098480E0,1.351389771E0,7.542935160E0
4.635178538E1,-1.514999542E0,-7.107669525E0,1.793570251E0,7.485391368E0
4.636182837E1,-1.279988251E0,-6.841223602E0,2.253414001E0,7.315639751E0
4.637187138E1,-6.628216553E-1,-6.523584137E0,2.434537354E0,6.994530339E0
4.638191538E1,2.871029663E-1,-6.447841644E0,2.675536194E0,6.986815005E0
4.639195837E1,1.561852112E0,-6.196963348E0,3.113076324E0,7.108655355E0
4.640200138E1,3.058140564E0,-6.031856689E0,3.304378510E0,7.526914120E0
4.641204437E1,4.468058624E0,-6.095474396E0,3.150348816E0,8.187982269E0
4.642208738E1,5.761668549E0,-7.024292908E0,2.473755798E0,9.415783720E0
4.643213038E1,6.585106201E0,-7.818092194E0,2.571203156E0,1.054026920E1
4.644217437E1,6.881340179E0,-9.011111298E0,2.825823669E0,1.168495823E1
4.645221738E1,6.957082672E0,-1.083551743E1,3.106490021E0,1.324612084E1
4.646226038E1,6.424190826E0,-1.227866638E1,4.171525269E0,1.447195560E1
4.647230338E1,6.221661987E0,-1.301842804E1,5.510191498E0,1.544508844E1
4.648234638E1,5.615572357E0,-1.250454666E1,7.394622803E0,1.557494098E1
4.649239038E1,4.909191284E0,-1.157976974E1,8.336164856E0,1.508916402E1
4.650243338E1,3.657943268E0,-1.131092880E1,5.806575165E0,1.323004061E1
4.651247638E1,2.404300232E0,-1.206955124E1,1.177152100E0,1.236286430E1
4.652251937E1,1.902244263E0,-1.372226440E1,-2.509531403E0,1.407894959E1
4.653256238E1,1.725312195E0,-1.605426498E1,-4.794380035E0,1.684346183E1
4.654260638E1,5.566923523E-1,-1.889790161E1,-6.112389221E0,1.986962238E1
4.655264938E1,-1.343456268E0,-2.077335159E1,-5.968837738E0,2.165557746E1
4.656269238E1,-2.350861359E0,-1.921164917E1,-4.253404999E0,1.981679760E1
4.657273537E1,-1.734592896E0,-1.334894073E1,-6.391708374E-1,1.347633372E1
4.658277838E1,-9.903405762E-1,-8.504714355E0,2.318079529E0,8.870424647E0
4.659282238E1,8.177494812E-1,-6.462660828E0,2.728376312E0,7.062487981E0
4.660286537E1,1.699715424E0,-6.194418640E0,2.165546722E0,6.778602173E0
4.661290838E1,1.115779724E0,-6.254294128E0,2.215842133E0,6.728381365E0
4.662295138E1,2.387535095E-1,-6.563700714E0,2.105371857E0,6.897228498E0
4.663299438E1,-3.971241760E-1,-7.958200836E0,1.886826324E0,8.188454173E0
4.664303738E1,-2.107018433E0,-1.007779312E1,1.863325195E0,1.046295473E1
4.665308137E1,-3.484603729E0,-1.240036331E1,1.813329163E0,1.300767604E1
4.666312438E1,-3.345243530E0,-1.375489655E1,2.127825165E0,1.431486895E1
4.667316738E1,-1.523531799E0,-1.420680679E1,6.939569092E-1,1.430510694E1
4.668321038E1,8.165519714E-1,-1.372271347E1,-1.274300079E0,1.380592130E1
4.669325338E1,1.164727936E0,-1.200922668E1,-1.151854706E0,1.212043258E1
4.670329738E1,5.522016907E-1,-1.008452911E1,2.966830444E-1,1.010399302E1
4.671334038E1,5.785469055E-1,-8.610544281E0,1.969005432E0,8.851732696E0
4.672338338E1,6.915618896E-1,-7.513176270E0,2.851270752E0,8.065718840E0
4.673342637E1,5.563929749E-1,-6.417454834E0,2.641556854E0,6.962120532E0
4.674346938E1,3.879931641E-1,-5.297633514E0,2.201172638E0,5.749836566E0
4.675351338E1,3.517684937E-2,-4.896467743E0,1.462907867E0,5.110453326E0
4.676355638E1,-1.502874756E-1,-5.400769043E0,7.298822021E-1,5.451937326E0
4.677359938E1,-1.600172424E-1,-6.263275452E0,9.014254761E-1,6.329833552E0
4.678364237E1,-1.547781372E-1,-7.001839600E0,8.786727905E-1,7.058454500E0
4.679368538E1,4.831951904E-1,-7.758216705E0,9.633966064E-1,7.832722200E0
4.680372838E1,1.140927429E0,-8.319250031E0,1.118174744E0,8.471242602E0
4.681377237E1,1.387015686E0,-8.742719421E0,1.055604858E0,8.914777452E0
4.682381538E1,1.500629425E0,-9.071884918E0,7.638615417E-1,9.226834186E0
4.683385838E1,1.272503815E0,-9.057065735E0,9.060658264E-1,9.190792184E0
4.684390138E1,1.348994751E0,-8.913963318E0,7.994874573E-1,9.050840241E0
4.685394438E1,1.501976624E0,-8.693322144E0,5.776487732E-1,8.841010224E0
4.686398838E1,1.722019043E0,-8.558003540E0,5.474116516E-1,8.746681296E0
4.687403138E1,1.761387177E0,-8.571774902E0,4.596940613E-1,8.762940625E0
4.688407438E1,1.783241730E0,-8.714278564E0,6.638694763E-1,8.919603391E0
4.689411738E1,1.846410370E0,-8.983568573E0,1.176703033E0,9.246532625E0
4.690416038E1,1.688788147E0,-9.038803711E0,1.678459625E0,9.347149546E0
4.691420438E1,1.467248840E0,-9.200766907E0,2.003882904E0,9.530082766E0
4.692424738E1,1.355131989E0,-9.449250183E0,2.239492950E0,9.805102774E0
4.693429038E1,1.126257935E0,-9.418264618E0,2.307002563E0,9.761886405E0
4.694433337E1,9.651928711E-1,-9.385033722E0,1.979034576E0,9.639866861E0
4.695437638E1,1.109492798E0,-9.417516174E0,1.423090668E0,9.588835811E0
4.696442038E1,1.254990234E0,-9.508826294E0,8.635542297E-1,9.630083275E0
4.697446337E1,1.413959656E0,-9.428742828E0,5.774990845E-1,9.551647943E0
4.698450638E1,1.480870514E0,-9.138047333E0,6.617738342E-1,9.280885256E0
4.699454937E1,1.450932770E0,-9.008267212E0,1.112037506E0,9.191882913E0
4.700459238E1,1.415755920E0,-9.182953949E0,1.779798889E0,9.460374841E0
4.701463538E1,1.518143005E0,-9.645791473E0,2.689457245E0,1.012814058E1
4.702467937E1,1.654509430E0,-9.865085449E0,3.795806580E0,1.069885321E1
4.703472238E1,1.605710907E0,-9.846524048E0,4.675227814E0,1.101771748E1
4.704476538E1,1.398392029E0,-9.971214752E0,4.320914612E0,1.095677539E1
4.705480838E1,1.695075073E0,-1.017853363E1,3.655847626E0,1.094719362E1
4.706485138E1,1.474882965E0,-9.903256073E0,2.981350250E0,1.044692347E1
4.707489538E1,1.130449219E0,-9.256451111E0,2.070195007E0,9.552251566E0
4.708493838E1,9.973759460E-1,-8.827143860E0,1.038690033E0,8.943830526E0
4.709498138E1,6.336323547E-1,-8.856033783E0,2.258802795E-1,8.881545261E0
4.710502438E1,1.856140137E-2,-9.346414032E0,-4.090992737E-1,9.355381446E0
4.711506738E1,-3.029699707E-1,-1.006881180E1,-5.231620789E-1,1.008694505E1
4.712511138E1,1.218466187E-1,-1.091859467E1,5.029541016E-1,1.093085170E1
4.713515438E1,1.571731567E-1,-1.240395584E1,1.155147858E0,1.245861912E1
4.714519738E1,-1.052760773E0,-1.411235321E1,1.301393738E0,1.421127876E1
4.715524037E1,-3.292553101E0,-1.617686005E1,1.039737854E0,1.654124426E1
4.716528338E1,-4.756808167E0,-1.798689606E1,4.802014160E-1,1.861145473E1
4.717532637E1,-4.578079834E0,-1.830034424E1,-6.807843018E-1,1.887656964E1
4.718537037E1,-3.099155273E0,-1.700897964E1,-1.682650909E0,1.737070713E1
4.719541338E1,-9.280700684E-1,-1.538785080E1,-3.131937103E0,1.573074367E1
4.720545637E1,9.563612366E-1,-1.356015152E1,-4.635410614E0,1.436242903E1
4.721549938E1,3.098107452E0,-1.124431732E1,-4.158352661E0,1.238244074E1
4.722554238E1,6.214626617E0,-9.456435242E0,-1.901196442E0,1.147433220E1
4.723558637E1,1.066412384E1,-7.872429199E0,3.679348755E-1,1.326024339E1
4.724562938E1,1.061921722E1,-7.523953857E0,2.625540161E-1,1.301716523E1
4.725567238E1,7.223977661E0,-7.169790344E0,-4.170327759E-1,1.018654324E1
4.726571538E1,5.581143951E0,-7.367828522E0,4.583468628E-1,9.254412287E0
4.727575838E1,3.548670502E0,-8.364456024E0,1.386117554E-1,9.087155778E0
4.728580212E1,1.614542542E0,-8.855584717E0,2.246827698E-1,9.004366199E0
4.729584513E1,-8.181985474E-1,-8.735534363E0,1.596579895E0,8.917851581E0
4.730588813E1,-2.184856567E0,-8.443341980E0,1.880240021E0,8.921822939E0
4.731593113E1,-2.441872101E0,-7.934400330E0,1.415007477E0,8.421383147E0
4.732597413E1,-2.503094788E0,-7.428901520E0,1.208437042E0,7.931858634E0
4.733601813E1,-1.972897339E0,-7.516768799E0,1.053359528E0,7.842429686E0
4.734606113E1,-8.554710388E-1,-6.998396759E0,1.071621552E0,7.131462728E0
4.735610413E1,8.232879639E-3,-6.785539398E0,9.515711975E-1,6.851941363E0
4.736614712E1,1.745370483E-1,-6.800358582E0,8.526269531E-1,6.855823272E0
4.737619013E1,1.573228455E-1,-6.936575317E0,5.263055420E-1,6.958291826E0
4.738623312E1,-3.290158081E-1,-7.241940308E0,3.092568970E-1,7.256003766E0
4.739627713E1,-1.088087311E0,-7.672145691E0,5.295986938E-1,7.766996091E0
4.740632013E1,-1.446741486E0,-7.814948730E0,8.445437622E-1,7.992480138E0
4.741636312E1,-1.640139313E0,-7.733069000E0,1.195713501E0,7.995007436E0
4.742640613E1,-1.407523041E0,-7.637866974E0,1.509311371E0,7.911773116E0
4.743644913E1,-6.508465576E-1,-7.445217590E0,1.871258698E0,7.704315370E0
4.744649312E1,4.119433594E-1,-7.324568481E0,2.314936066E0,7.692719269E0
4.745653613E1,1.655557251E0,-7.192992096E0,2.839744720E0,7.908486276E0
4.746657913E1,2.858904877E0,-6.998995514E0,3.054248657E0,8.153999642E0
4.747662213E1,4.033661957E0,-6.787036285E0,2.984344025E0,8.440414657E0
4.748666513E1,4.898713074E0,-7.548951874E0,2.281256104E0,9.283759668E0
4.749670913E1,5.962850189E0,-7.969277802E0,2.833308105E0,1.034855574E1
4.750675213E1,7.039561157E0,-8.508905640E0,3.617976379E0,1.162095734E1
4.751679513E1,7.248676300E0,-1.004216721E1,3.516038361E0,1.287443032E1
4.752683813E1,6.782395935E0,-1.098011673E1,4.832101593E0,1.378089488E1
4.753688113E1,6.258485413E0,-1.162527512E1,6.242169342E0,1.460412063E1
4.754692513E1,5.269791412E0,-1.118069962E1,7.524253235E0,1.447042267E1
4.755696813E1,4.782854004E0,-9.952204285E0,9.040599976E0,1.427075718E1
4.756701113E1,3.692072296E0,-9.069190521E0,7.940088501E0,1.260661017E1
4.757705412E1,2.032623138E0,-9.091194763E0,3.334166565E0,9.894344128E0
4.758709713E1,1.931732941E0,-1.088207062E1,-1.411115570E0,1.114191636E1
4.759714113E1,2.232756958E0,-1.420037018E1,-5.556894379E0,1.541151491E1
4.760718412E1,1.549128571E0,-1.846485214E1,-1.050635193E1,2.130103272E1
4.761722713E1,-9.943821716E-1,-2.272319687E1,-1.183498901E1,2.563980181E1
4.762727012E1,-1.776655426E0,-2.366997803E1,-5.683231659E0,2.440744736E1
4.763731313E1,-2.158211975E0,-1.745999176E1,1.026714935E0,1.762280723E1
4.764735613E1,-2.988385620E0,-9.836943970E0,2.890189819E0,1.067937791E1
4.765740012E1,-4.816983032E-1,-6.743177490E0,4.078718262E0,7.895468230E0
4.766744313E1,1.580712891E-1,-6.297703857E0,4.281845856E0,7.617103409E0
4.767748613E1,-1.124910736E0,-5.864953766E0,3.734134827E0,7.043214447E0
4.768752913E1,-1.767973480E0,-5.963748322E0,3.534749451E0,7.154472584E0
4.769757213E1,-2.647544403E0,-7.437733154E0,4.054319000E0,8.875070050E0
4.770761613E1,-4.346810760E0,-9.914782104E0,3.185974731E0,1.128486167E1
4.771765913E1,-4.561763763E0,-1.223600510E1,1.433718567E0,1.313716325E1
4.772770213E1,-2.270628204E0,-1.373304199E1,1.657503204E0,1.401782835E1
4.773774513E1,1.727407837E-1,-1.490959534E1,1.821711731E-1,1.491170878E1
4.774778813E1,2.136357422E0,-1.532513123E1,-1.038540344E0,1.550813452E1
4.775783213E1,2.569706268E0,-1.420965088E1,-1.137634277E0,1.448488109E1
4.776787513E1,2.032922516E0,-1.231608856E1,-2.896476746E-1,1.248610056E1
4.777791813E1,9.219328308E-1,-1.008198441E1,1.642833710E0,1.025647465E1
4.778796112E1,1.423539734E-1,-8.629405060E0,2.339035950E0,8.941922920E0
4.779800413E1,-5.192701721E-1,-7.340435486E0,1.924847260E0,7.606357315E0
4.780804813E1,-7.285350037E-1,-6.212081909E0,1.588945770E0,6.453330424E0
4.781809112E1,-5.170248413E-1,-5.651048584E0,1.067879333E0,5.774255888E0
4.782813413E1,-6.292913818E-1,-5.822891235E0,8.078700256E-1,5.912252021E0
4.783817712E1,-3.727249146E-1,-6.278543701E0,1.192270660E0,6.401604814E0
4.784822013E1,2.371069336E-1,-6.812633057E0,1.505120087E0,6.980943728E0
4.785826313E1,7.664062500E-1,-7.227869568E0,1.667232971E0,7.457153801E0
4.786830712E1,1.192719727E0,-7.593858490E0,1.698068848E0,7.872274444E0
4.787835013E1,1.219064941E0,-8.001610565E0,1.320104828E0,8.200888228E0
4.788839313E1,1.162183228E0,-8.415350189E0,8.382568359E-1,8.536478383E0
4.789843613E1,9.321116638E-1,-8.659342804E0,4.957690430E-1,8.723464730E0
4.790847913E1,8.842112732E-1,-8.721313934E0,2.365081787E-1,8.769212190E0
4.791852313E1,1.147513733E0,-8.775201874E0,1.796264648E-2,8.849930980E0
4.792856613E1,1.316063232E0,-8.861272888E0,-2.799179077E-2,8.958513446E0
4.793860913E1,1.363364868E0,-9.161249084E0,-1.213975525E-1,9.262936139E0
4.794865213E1,1.250649261E0,-9.340725861E0,-1.287322998E-1,9.424959161E0
4.795869513E1,1.018631744E0,-9.272916870E0,9.999206543E-2,9.329233426E0
4.796873913E1,7.444020081E-1,-9.303303680E0,5.667214966E-1,9.350228178E0
4.797878213E1,6.755451965E-1,-9.329199829E0,1.194815369E0,9.429629607E0
4.798882513E1,5.219645691E-1,-9.076225891E0,1.792522430E0,9.266253833E0
4.799886812E1,6.785389709E-1,-8.808881836E0,2.228415985E0,9.111676692E0
4.800891113E1,8.921447754E-1,-8.599617004E0,2.262844391E0,8.936990526E0
4.801895513E1,1.215173035E0,-8.609646149E0,1.867815857E0,8.893333930E0
4.802899812E1,1.847158813E0,-8.752149811E0,1.468895416E0,9.064754588E0
4.803904113E1,2.144141235E0,-8.646619263E0,1.588197327E0,9.048963314E0
4.804908412E1,2.217189331E0,-8.425229645E0,2.198029175E0,8.985085161E0
4.805912713E1,1.919458466E0,-8.086484070E0,2.415826263E0,8.655158112E0
4.806917113E1,1.506467285E0,-8.039781189E0,2.321821747E0,8.502845493E0
4.807921412E1,1.224753113E0,-8.626261597E0,2.546354828E0,9.077242546E0
4.808925713E1,1.178499298E0,-9.645791473E0,3.032543793E0,1.017970901E1
4.809930013E1,1.388662262E0,-1.061233154E1,3.591930542E0,1.128946096E1
4.810934313E1,1.543889465E0,-1.094104797E1,4.260889435E0,1.184252102E1
4.811938613E1,1.419797516E0,-1.097532669E1,4.029320984E0,1.177748057E1
4.812943013E1,1.831441498E0,-1.091649902E1,3.494333496E0,1.160751892E1
4.813947313E1,2.356549530E0,-1.028586044E1,3.094215546E0,1.099665497E1
4.814951613E1,2.314337311E0,-9.353898468E0,2.081721039E0,9.858252189E0
4.815955913E1,2.113005981E0,-8.690178680E0,7.795788574E-1,8.977290402E0
4.816960213E1,2.080523529E0,-8.508905640E0,-1.463955688E-1,8.760792487E0
4.817964613E1,1.758692780E0,-8.486901398E0,-4.674778748E-1,8.679805942E0
4.818968913E1,9.738748169E-1,-8.776100006E0,-3.938310242E-1,8.838748008E0
4.819973213E1,4.733157349E-1,-9.666448517E0,-6.661148071E-2,9.678258718E0
4.820977512E1,2.550695801E-1,-1.087787933E1,4.550537109E-1,1.089038076E1
4.821981813E1,-8.271798706E-1,-1.287921753E1,6.236032104E-1,1.292081080E1
4.822986213E1,-2.520907745E0,-1.515418671E1,8.836125183E-1,1.538782381E1
4.823990512E1,-4.411476288E0,-1.756627075E1,9.910890198E-1,1.813883261E1
4.824994813E1,-5.028942261E0,-1.897978134E1,2.809657288E-1,1.963673348E1
4.825999112E1,-3.867657166E0,-1.867097351E1,-1.323697357E0,1.911324668E1
4.827003413E1,-1.883982239E0,-1.730476456E1,-2.508034515E0,1.758677067E1
4.828007813E1,2.835104370E-1,-1.583422256E1,-3.231779480E0,1.616314886E1
4.829012092E1,2.313139801E0,-1.357437195E1,-4.124073944E0,1.437435826E1
4.830016392E1,4.333338776E0,-1.106079895E1,-4.048181763E0,1.255017426E1
4.831020692E1,6.485263824E0,-9.085356903E0,-2.493963776E0,1.143775381E1
4.832024992E1,8.463699646E0,-7.643405457E0,-1.039438477E0,1.145147550E1
4.833029292E1,8.799301758E0,-6.428382111E0,1.725910950E-1,1.089869697E1
4.834033692E1,7.200925598E0,-5.871989136E0,1.574575653E0,9.424058275E0
4.835037992E1,5.485792236E0,-6.703659668E0,2.646047516E0,9.057291916E0
4.836042292E1,2.609373779E0,-7.632777557E0,1.632056122E0,8.229929036E0
4.837046592E1,3.606001282E-1,-8.403973846E0,1.389410706E0,8.525683021E0
4.838050892E1,-7.143145752E-1,-8.824898529E0,1.455722809E0,8.972636639E0
4.839055292E1,-1.841320953E0,-8.639134827E0,2.284399567E0,9.123792785E0
4.840059592E1,-1.947450256E0,-8.259224854E0,1.777852936E0,8.669954945E0
4.841063892E1,-1.797611847E0,-7.978708191E0,1.116827545E0,8.254604564E0
4.842068192E1,-1.101559296E0,-7.657176819E0,6.265969849E-1,7.761340960E0
4.843072492E1,-3.423381042E-1,-7.876021729E0,4.752616882E-1,7.897771035E0
4.844076892E1,4.869374084E-1,-7.503446503E0,6.677613831E-1,7.548822605E0
