"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.131964508E1,-6.423143005E-1,2.339934082E0,1.051772827E1,1.079400144E1
4.132968808E1,-6.629713440E-1,1.987417145E0,1.099089432E1,1.118879421E1
4.133973108E1,-6.002517700E-1,1.743125153E0,1.119477036E1,1.134555732E1
4.134977508E1,-6.782395935E-1,1.599573669E0,1.113324829E1,1.126800170E1
4.135981808E1,-6.408174133E-1,1.641037445E0,1.099688187E1,1.113710293E1
4.136986108E1,-5.188211060E-1,1.852846985E0,1.061861847E1,1.079153722E1
4.137990408E1,-4.779560852E-1,2.129322052E0,1.000758911E1,1.024276790E1
4.138994708E1,-4.427792358E-1,2.338287506E0,9.307494965E0,9.606930021E0
4.139999008E1,-1.907034302E-1,2.648442535E0,8.752598877E0,9.146507681E0
4.141003308E1,9.535171509E-2,3.005899200E0,8.301437073E0,8.829404251E0
4.142007608E1,2.974314880E-1,3.197800140E0,7.919730835E0,8.546141101E0
4.143011908E1,3.135978699E-1,3.316203918E0,7.757617950E0,8.442522628E0
4.144016308E1,3.376977539E-1,3.384461975E0,7.677983551E0,8.397621928E0
4.145020608E1,4.622387695E-1,3.384911041E0,7.507488098E0,8.248252238E0
4.146024908E1,4.682263184E-1,3.433410187E0,7.411088562E0,8.181184210E0
4.147029208E1,4.963677979E-1,3.582350464E0,7.388186188E0,8.225868403E0
4.148033508E1,4.733157349E-1,3.668571167E0,7.308551788E0,8.191298519E0
4.149037808E1,2.818638611E-1,3.708538055E0,7.205266571E0,8.108549075E0
4.150042108E1,-8.592132568E-2,3.524869995E0,7.123536530E0,7.948387487E0
4.151046408E1,-2.974314880E-1,3.256777496E0,7.180867310E0,7.890495578E0
4.152050708E1,-2.586621094E-1,3.110082550E0,7.414232025E0,8.044274739E0
4.153055108E1,-2.094145203E-1,3.042872314E0,7.786807251E0,8.362851997E0
4.154059408E1,-2.832110596E-1,2.945874023E0,8.096363525E0,8.620294925E0
4.155063708E1,-3.249742126E-1,2.907404022E0,8.379125519E0,8.875153568E0
4.156068008E1,-2.477348328E-1,2.949017487E0,8.570427704E0,9.066990003E0
4.157072308E1,-1.971400452E-1,3.032094727E0,8.656947784E0,9.174704767E0
4.158076608E1,-2.842588806E-1,3.128943329E0,8.761430511E0,9.307725505E0
4.159080908E1,-3.341052246E-1,3.168311462E0,8.834029541E0,9.390947862E0
4.160085208E1,-2.157014465E-1,3.144211578E0,8.722511444E0,9.274416394E0
4.161089508E1,8.951385498E-2,3.349734192E0,8.591234436E0,9.221607291E0
4.162093908E1,2.309696960E-1,3.691473541E0,8.545130310E0,9.311260705E0
4.163098208E1,3.851490784E-1,3.876638489E0,8.529113617E0,9.376696906E0
4.164102508E1,5.584886169E-1,3.998934174E0,8.459358673E0,9.373586999E0
4.165106808E1,7.770341492E-1,4.025129700E0,8.316555634E0,9.272030456E0
4.166111108E1,8.884025574E-1,4.010011139E0,8.250093842E0,9.215937111E0
4.167115408E1,8.587641907E-1,3.970193939E0,8.393345947E0,9.324600369E0
4.168119708E1,7.840695190E-1,3.811224518E0,8.569828949E0,9.411809898E0
4.169124008E1,4.646337891E-1,3.725153503E0,8.713829498E0,9.488070284E0
4.170128308E1,2.874023438E-2,3.682342529E0,8.834179230E0,9.570955813E0
4.171132708E1,-2.427951050E-1,3.608096924E0,8.968450012E0,9.670077998E0
4.172137008E1,-4.176315308E-1,3.566333771E0,9.041198730E0,9.728125572E0
4.173141308E1,-4.016148376E-1,3.591182098E0,9.047036591E0,9.742009773E0
4.174145608E1,-6.915618896E-2,3.584745483E0,9.262887726E0,9.932586359E0
4.175149908E1,3.866459656E-1,3.490441589E0,9.747729492E0,1.036102832E1
4.176154208E1,6.764433289E-1,3.244503021E0,1.049153275E1,1.100257401E1
4.177158508E1,7.423063660E-1,2.884801025E0,1.140358612E1,1.178621534E1
4.178162808E1,6.161187744E-1,2.478396149E0,1.227447510E1,1.253733579E1
4.179167108E1,4.258644104E-1,2.149380341E0,1.302231995E1,1.320537819E1
4.180171508E1,1.196012878E-1,1.992805939E0,1.351749023E1,1.366411805E1
4.181175804E1,-2.207908630E-1,2.079026642E0,1.363544495E1,1.379479827E1
4.182180104E1,-3.414399719E-1,2.301015015E0,1.321526871E1,1.341844173E1
4.183184404E1,-1.408570862E-1,2.740501099E0,1.221519836E1,1.251963490E1
4.184188704E1,2.076182556E-1,3.388802948E0,1.110166397E1,1.160922192E1
4.185193004E1,6.676116943E-1,3.970493317E0,1.032133667E1,1.107883176E1
4.186197304E1,1.238823853E0,4.117936707E0,9.871671753E0,1.076763625E1
4.187201604E1,1.591640167E0,3.878584442E0,9.891280975E0,1.074309895E1
4.188206004E1,1.485660553E0,3.473526764E0,1.045979874E1,1.112114945E1
4.189210304E1,1.190324707E0,2.915487213E0,1.118354370E1,1.161845895E1
4.190214604E1,9.578581238E-1,2.353256378E0,1.147199387E1,1.174997664E1
4.191218904E1,6.767427063E-1,2.030527496E0,1.131332382E1,1.151400532E1
4.192223204E1,4.601431274E-1,1.968107300E0,1.081920135E1,1.100637524E1
4.193227504E1,3.680845642E-1,2.126477966E0,1.000923569E1,1.023924772E1
4.194231804E1,3.748205566E-1,2.458637238E0,9.063053284E0,9.398102060E0
4.195236104E1,4.170327759E-1,2.805466003E0,8.148754578E0,8.628253415E0
4.196240404E1,3.067121887E-1,3.003504181E0,7.400760040E0,7.992894276E0
4.197244804E1,9.864486694E-2,3.095712433E0,6.944359131E0,7.603768146E0
4.198249104E1,4.340972900E-3,3.101999359E0,6.715634766E0,7.397443421E0
4.199253404E1,-8.382568359E-2,3.043920135E0,6.645281067E0,7.309735768E0
4.200257704E1,-2.856060791E-1,3.025209045E0,6.770121460E0,7.420781979E0
4.201262004E1,-3.387455750E-1,2.930306396E0,7.058421936E0,7.650017279E0
4.202266304E1,-2.371069336E-1,2.878364410E0,7.351213074E0,7.898198214E0
4.203270604E1,-2.299218750E-1,2.910846863E0,7.494315491E0,8.043050305E0
4.204274904E1,-1.987866211E-1,2.993624725E0,7.482789459E0,8.061851103E0
4.205279304E1,-1.182540894E-1,3.157384186E0,7.425758057E0,8.070002580E0
4.206283604E1,-1.766326904E-2,3.373385010E0,7.443271637E0,8.172045709E0
4.207287904E1,7.469467163E-2,3.558849335E0,7.485334167E0,8.288619637E0
4.208292204E1,1.402583313E-1,3.653602295E0,7.435338135E0,8.285694618E0
4.209296504E1,-1.721420288E-2,3.636238403E0,7.422015839E0,8.264916525E0
4.210300804E1,-1.600172424E-1,3.584595795E0,7.553143158E0,8.362111222E0
4.211305104E1,-2.721340942E-1,3.543880463E0,7.660020905E0,8.444469549E0
4.212309404E1,-3.667373657E-1,3.540737000E0,7.654332733E0,8.441571204E0
4.213313704E1,-4.076023865E-1,3.557951202E0,7.710166626E0,8.501283777E0
4.214318104E1,-3.597019958E-1,3.630250854E0,7.917934570E0,8.717900817E0
4.215322404E1,-3.441343689E-1,3.763174438E0,8.207582245E0,9.035724466E0
4.216326704E1,-4.562512207E-1,3.829037476E0,8.599167938E0,9.424191339E0
4.217331004E1,-6.328839111E-1,3.787124634E0,9.078620911E0,9.857190912E0
4.218335304E1,-7.418572998E-1,3.735631714E0,9.365274811E0,1.011007759E1
4.219339604E1,-7.420069885E-1,3.823199615E0,9.436676331E0,1.020873596E1
4.220343904E1,-6.622229004E-1,4.005969543E0,9.251661072E0,1.010344316E1
4.221348204E1,-4.254153442E-1,4.182602234E0,9.112300873E0,1.003539570E1
4.222352604E1,-4.052073669E-1,4.307891693E0,9.166937256E0,1.013680731E1
4.223356904E1,-6.237528992E-1,4.409680023E0,9.620494080E0,1.060133255E1
4.224361204E1,-8.062234497E-1,4.373155975E0,1.017808456E1,1.110711010E1
4.225365504E1,-1.029708710E0,4.255500641E0,1.044976959E1,1.132992808E1
4.226369804E1,-1.250948639E0,4.116589508E0,1.033301239E1,1.119295880E1
4.227374104E1,-1.363664246E0,3.971840515E0,1.011476624E1,1.095187624E1
4.228378404E1,-1.490151215E0,3.909420319E0,1.003064117E1,1.086820501E1
4.229382704E1,-1.606309662E0,3.986060944E0,9.997110901E0,1.088168824E1
4.230387004E1,-1.639989624E0,4.114643555E0,9.820178833E0,1.077291835E1
4.231391404E1,-1.406624908E0,4.135450287E0,9.599387970E0,1.054650616E1
4.232395704E1,-9.854008484E-1,4.054169312E0,9.725575562E0,1.058272761E1
4.233400004E1,-3.592529297E-1,3.783382416E0,1.023376877E1,1.091664181E1
4.234404304E1,-1.770817566E-1,3.152893524E0,1.133487900E1,1.176654484E1
4.235408604E1,-6.679110718E-1,2.286046143E0,1.291289749E1,1.313069053E1
4.236412904E1,-1.511107635E0,1.472487946E0,1.407388321E1,1.423115792E1
4.237417204E1,-2.390977936E0,1.026864624E0,1.437041656E1,1.460411239E1
4.238421504E1,-2.505340118E0,1.214274902E0,1.356374405E1,1.384652828E1
4.239425904E1,-1.880689087E0,2.046544189E0,1.140957367E1,1.174324086E1
4.240430204E1,-9.337582397E-1,3.166215820E0,9.123377838E0,9.702208524E0
4.241434504E1,1.796264648E-3,4.107907562E0,7.760462036E0,8.780642276E0
4.242438804E1,5.513035583E-1,4.516557770E0,7.277715912E0,8.583028521E0
4.243443104E1,4.543052673E-1,4.476590881E0,7.633076935E0,8.860593811E0
4.244447404E1,-2.433938599E-1,3.896996155E0,8.730594635E0,9.563948049E0
4.245451704E1,-8.036787415E-1,3.005300446E0,1.001701950E1,1.048896611E1
4.246456004E1,-1.111289062E0,2.327958984E0,1.083102676E1,1.113397940E1
4.247460404E1,-1.326391754E0,1.938917999E0,1.096784225E1,1.121660741E1
4.248464704E1,-1.188827820E0,1.883383484E0,1.075333832E1,1.098156318E1
4.249469004E1,-8.881031799E-1,2.128573608E0,1.020038818E1,1.045789042E1
4.250473304E1,-5.743556213E-1,2.493514709E0,9.361532593E0,9.704936500E0
4.251477604E1,-3.302133179E-1,2.839445343E0,8.622818756E0,9.084299312E0
4.252481904E1,-3.025209045E-1,2.987337799E0,8.293054504E0,8.819889967E0
4.253486204E1,-3.719764709E-1,2.925666046E0,8.291557617E0,8.800444081E0
4.254490504E1,-4.462220764E-1,2.732417908E0,8.303383026E0,8.752793351E0
4.255494804E1,-5.724096680E-1,2.539319458E0,8.175399170E0,8.579798816E0
4.256499204E1,-7.455995178E-1,2.411185913E0,8.004304962E0,8.392772729E0
4.257503504E1,-7.423063660E-1,2.339185638E0,7.830216980E0,8.205797106E0
4.258507804E1,-6.493496704E-1,2.415077820E0,7.647896118E0,8.046401115E0
4.259512104E1,-3.876937866E-1,2.600841522E0,7.451803894E0,7.902155679E0
4.260516404E1,-1.773811340E-1,2.846480713E0,7.388036499E0,7.919406532E0
4.261520704E1,8.666976929E-2,3.070415039E0,7.493117981E0,8.098257667E0
4.262525004E1,1.884580994E-1,3.212769012E0,7.661966858E0,8.310423414E0
4.263529304E1,3.742218018E-3,3.180735626E0,7.814948730E0,8.437447291E0
4.264533704E1,-2.050735474E-1,2.994971924E0,7.897726593E0,8.449023454E0
4.265538004E1,-3.543132019E-1,2.923271027E0,7.890541534E0,8.422095763E0
4.266542304E1,-4.117936707E-1,3.022814026E0,7.826923828E0,8.400459230E0
4.267546604E1,-4.011657715E-1,3.177292786E0,7.677983551E0,8.319107815E0
4.268550904E1,-3.356021118E-1,3.417842560E0,7.525001678E0,8.271633865E0
4.269555204E1,-2.615061951E-1,3.664828949E0,7.453151093E0,8.309561837E0
4.270559504E1,-3.189866638E-1,3.890110474E0,7.528893585E0,8.480504148E0
4.271563804E1,-3.691323853E-1,4.034111023E0,7.723039856E0,8.720989341E0
4.272568204E1,-3.182382202E-1,4.094435577E0,7.917934570E0,8.919605716E0
4.273572504E1,-3.288661194E-1,4.139491882E0,8.162376251E0,9.157943658E0
4.274576804E1,-2.725831604E-1,4.187841339E0,8.531508636E0,9.507836572E0
4.275581104E1,-1.950444031E-1,4.161945190E0,8.967252502E0,9.887944555E0
4.276585404E1,-2.127076721E-1,4.142934723E0,9.455537109E0,1.032551862E1
4.277589704E1,-7.798782349E-2,4.048930206E0,9.815688171E0,1.061826974E1
4.278594004E1,9.041198730E-2,3.968397675E0,9.991722107E0,1.075131923E1
4.279598304E1,2.077679443E-1,3.969744873E0,1.022149429E1,1.096726892E1
4.280602604E1,2.778222656E-1,3.943399658E0,1.053359528E1,1.125096509E1
4.281607017E1,3.585044861E-1,3.910168762E0,1.076576248E1,1.145947586E1
4.282611317E1,3.017724609E-1,3.986060944E0,1.084165466E1,1.155513844E1
4.283615617E1,2.104623413E-1,4.204606476E0,1.063388672E1,1.143689454E1
4.284619917E1,1.032852173E-1,4.425547028E0,1.043734543E1,1.133729747E1
4.285624217E1,-2.978805542E-2,4.616549835E0,1.035591476E1,1.133835924E1
4.286628517E1,-1.820214844E-1,4.686454468E0,1.027313690E1,1.129306553E1
4.287632817E1,-2.140548706E-1,4.521497498E0,1.011536499E1,1.108198394E1
4.288637117E1,-2.417472839E-1,4.339326324E0,9.998158722E0,1.090189766E1
4.289641517E1,-3.095562744E-1,4.239783325E0,1.001716919E1,1.088187788E1
4.290645817E1,-1.791773987E-1,4.177063751E0,9.956395569E0,1.079860078E1
4.291650117E1,1.152603149E-2,4.019890594E0,9.791438599E0,1.058451336E1
4.292654417E1,1.040336609E-1,3.781885529E0,9.620943146E0,1.033808629E1
4.293658717E1,1.496887207E-2,3.503165131E0,9.914033661E0,1.051477310E1
4.294663017E1,-3.309617615E-1,3.285817108E0,1.072250244E1,1.121954493E1
4.295667317E1,-7.927514648E-1,3.000959473E0,1.147858017E1,1.189083745E1
4.296671617E1,-1.208586731E0,2.740800476E0,1.163979492E1,1.201904717E1
4.297676017E1,-1.470541992E0,2.711611176E0,1.124057510E1,1.165615106E1
4.298680317E1,-1.255289612E0,2.898273010E0,1.049063461E1,1.095578172E1
4.299684617E1,-6.251000977E-1,3.237916718E0,9.687255249E0,1.023317004E1
4.300688917E1,2.857557678E-1,3.516637115E0,9.214538269E0,9.866919908E0
4.301693217E1,1.058598633E0,3.602408752E0,9.269024963E0,1.000064016E1
4.302697517E1,1.321002960E0,3.454665985E0,9.773176575E0,1.044962900E1
4.303701817E1,1.164578247E0,3.052003326E0,1.048614395E1,1.098317722E1
4.304706117E1,9.589059448E-1,2.597099304E0,1.091111023E1,1.125685355E1
4.305710417E1,7.463479614E-1,2.405048676E0,1.072384964E1,1.101554563E1
4.306714817E1,4.828958130E-1,2.518662415E0,1.029873367E1,1.061323532E1
4.307719117E1,3.649411011E-1,2.742297363E0,9.670639801E0,1.005856108E1
4.308723417E1,3.707789612E-1,2.981350250E0,8.750054169E0,9.251452551E0
4.309727717E1,3.543132019E-1,3.255729675E0,7.660919037E0,8.331566122E0
4.310732017E1,3.201841736E-1,3.419638824E0,6.847510529E0,7.660603634E0
4.311736317E1,1.821711731E-1,3.466192017E0,6.547983398E0,7.411056606E0
4.312740617E1,-1.845661926E-1,3.390299835E0,6.600973206E0,7.423007808E0
4.313744917E1,-5.138813782E-1,3.193459167E0,6.726262665E0,7.463569184E0
4.314749317E1,-6.474037170E-1,2.999761963E0,6.687193909E0,7.357735098E0
4.315753617E1,-6.830296326E-1,2.941233673E0,6.564149780E0,7.225333718E0
4.316757917E1,-6.541397095E-1,3.057092743E0,6.451583862E0,7.169145635E0
4.317762217E1,-5.683680725E-1,3.313509521E0,6.332731018E0,7.169788683E0
4.318766517E1,-4.571493530E-1,3.636687469E0,6.215375061E0,7.215633613E0
4.319770817E1,-3.041674805E-1,3.920497284E0,6.118227081E0,7.272930594E0
4.320775117E1,-2.487826538E-1,4.065545654E0,6.159241791E0,7.384227361E0
4.321779417E1,-2.321672058E-1,4.130660248E0,6.275699615E0,7.516692182E0
4.322783717E1,-2.647993469E-1,4.093986511E0,6.482569427E0,7.671671958E0
4.323788117E1,-3.888912964E-1,4.073628845E0,6.847510529E0,7.977097771E0
4.324792417E1,-4.652325439E-1,4.007316742E0,7.103178864E0,8.168854189E0
4.325796717E1,-5.387297058E-1,3.909869385E0,7.273075562E0,8.274958394E0
4.326801017E1,-6.204597473E-1,3.966751099E0,7.488777008E0,8.497168096E0
4.327805317E1,-7.164102173E-1,4.100273438E0,7.798782349E0,8.840050451E0
4.328809617E1,-7.792794800E-1,4.134402466E0,7.967780914E0,9.010332566E0
4.329813917E1,-8.488847351E-1,4.285887451E0,8.220006409E0,9.309024755E0
4.330818217E1,-8.762777710E-1,4.600982208E0,8.766819305E0,9.939518135E0
4.331822617E1,-7.765850830E-1,4.825664978E0,9.145082703E0,1.036931360E1
4.332826917E1,-4.731660461E-1,5.031337280E0,9.316925354E0,1.059921407E1
4.333831217E1,-3.357518005E-1,5.156626740E0,9.464518433E0,1.078335003E1
4.334835517E1,-3.460803223E-1,5.184917908E0,9.656419373E0,1.096583697E1
4.335839817E1,-4.646337891E-1,5.196593628E0,9.929601288E0,1.121683786E1
4.336844117E1,-6.445596313E-1,5.056934052E0,1.018347336E1,1.138820305E1
4.337848417E1,-8.352630615E-1,4.861440582E0,1.037746994E1,1.149013278E1
4.338852717E1,-9.484277344E-1,4.685406647E0,1.062475571E1,1.165066455E1
4.339857117E1,-9.984237671E-1,4.422104187E0,1.067115921E1,1.159420089E1
4.340861417E1,-1.012045441E0,4.079616394E0,1.053374496E1,1.134139713E1
4.341865717E1,-1.073717194E0,3.795058136E0,1.050216064E1,1.121832042E1
4.342870017E1,-1.279389496E0,3.744762726E0,1.068193680E1,1.139139408E1
4.343874317E1,-1.516197052E0,3.959715729E0,1.079016174E1,1.159335122E1
4.344878617E1,-1.488354950E0,4.335883484E0,1.068882248E1,1.163039174E1
4.345882917E1,-1.415755920E0,4.740492096E0,1.042387344E1,1.153836070E1
4.346887217E1,-1.268013153E0,5.107678528E0,1.021281235E1,1.148902839E1
4.347891517E1,-1.135089569E0,5.277425537E0,1.034513718E1,1.166882650E1
4.348895917E1,-1.017583923E0,5.004692688E0,1.064346680E1,1.180532979E1
4.349900217E1,-9.547146606E-1,4.444707184E0,1.112157257E1,1.201483577E1
4.350904517E1,-1.178798676E0,3.771107941E0,1.166584076E1,1.231676346E1
4.351908817E1,-1.478774872E0,3.191363525E0,1.207868225E1,1.258038716E1
4.352913117E1,-1.589394836E0,2.873574371E0,1.186941742E1,1.231530249E1
4.353917417E1,-1.408121796E0,2.932252350E0,1.093820389E1,1.141162631E1
4.354921717E1,-1.186133423E0,3.275488586E0,9.808652802E0,1.040891002E1
4.355926017E1,-6.887178040E-1,3.643573151E0,8.844058685E0,9.589959935E0
4.356930417E1,-3.104544067E-1,3.902983704E0,8.061486053E0,8.961987565E0
4.357934717E1,-2.191442871E-1,3.879332886E0,7.656877441E0,8.586327504E0
4.358939017E1,-2.571652222E-1,3.531905365E0,7.722291412E0,8.495544368E0
4.359943317E1,-5.330415344E-1,3.037184143E0,8.337512054E0,8.889472878E0
4.360947617E1,-6.830296326E-1,2.517464905E0,9.276210022E0,9.635986270E0
4.361951917E1,-6.044430542E-1,2.133213959E0,9.998158722E0,1.024105127E1
4.362956217E1,-5.448669434E-1,1.893113251E0,1.022613464E1,1.041415323E1
4.363960517E1,-3.773652649E-1,1.821861420E0,1.011850845E1,1.028813865E1
4.364964817E1,-7.005432129E-2,1.989512787E0,9.841434631E0,1.004076214E1
4.365969217E1,2.076182556E-1,2.287243652E0,9.404193878E0,9.680570818E0
4.366973517E1,4.628375244E-1,2.632874908E0,8.952583008E0,9.343178869E0
4.367977817E1,6.153703308E-1,2.843786316E0,8.528664551E0,9.011321783E0
4.368982117E1,5.276527405E-1,2.960693207E0,8.124804382E0,8.663519373E0
4.369986417E1,2.674937439E-1,3.017425232E0,7.729027405E0,8.301462073E0
4.370990717E1,-6.945556641E-2,3.007994843E0,7.310647430E0,7.905594405E0
4.371995017E1,-3.403921509E-1,2.987487488E0,6.839577026E0,7.471329347E0
4.372999317E1,-4.402345276E-1,2.995420990E0,6.321055298E0,7.008715533E0
4.374003717E1,-3.775149536E-1,3.102747803E0,5.928122406E0,6.701656268E0
4.375008017E1,-1.896556091E-1,3.366499329E0,5.821693726E0,6.727659683E0
4.376012317E1,2.269281006E-1,3.765270081E0,6.116430817E0,7.186061583E0
4.377016617E1,5.736071777E-1,4.074676666E0,6.672524414E0,7.839298258E0
4.378020917E1,5.763015747E-1,4.152514801E0,7.280410309E0,8.401183068E0
4.379025217E1,3.977229309E-1,3.962110748E0,7.711364136E0,8.678804177E0
4.380029517E1,2.668949890E-1,3.661086731E0,7.934999084E0,8.742939978E0
4.381033817E1,1.062789917E-1,3.563789062E0,8.105793915E0,8.855268640E0
4.382038029E1,-7.634124756E-3,3.528462524E0,8.269104309E0,8.990450052E0
4.383042429E1,-8.427474976E-2,3.562890930E0,8.545429688E0,9.258815397E0
4.384046729E1,-9.041198730E-2,3.673211517E0,8.738228760E0,9.479308996E0
4.385051029E1,-2.395019531E-3,3.824995880E0,8.758436737E0,9.557238790E0
4.386055329E1,2.035766602E-2,3.985462189E0,8.629255371E0,9.505176040E0
4.387059629E1,-1.362167358E-2,4.140539703E0,8.604856110E0,9.549230506E0
4.388063929E1,9.131011963E-2,4.257745972E0,8.690777435E0,9.678137772E0
4.389068229E1,2.049238586E-1,4.349804535E0,8.834478607E0,9.849406355E0
4.390072529E1,5.287005615E-1,4.507277069E0,9.027577057E0,1.010406940E1
4.391076929E1,6.291416931E-1,4.597090302E0,9.028475189E0,1.015098137E1
4.392081229E1,7.026388550E-1,4.588108978E0,8.897946625E0,1.003583078E1
4.393085529E1,8.036787415E-1,4.475243683E0,8.791218567E0,9.897435498E0
4.394089829E1,9.431886292E-1,4.373155975E0,8.838220825E0,9.905970186E0
4.395094129E1,9.675878906E-1,4.356690216E0,9.070388031E0,1.010885330E1
4.396098429E1,8.843609619E-1,4.277055817E0,9.317224731E0,1.029009123E1
4.397102729E1,7.616162109E-1,4.109703827E0,9.550140381E0,1.042472571E1
4.398107029E1,4.138893127E-1,4.021537170E0,9.876461792E0,1.067185847E1
4.399111329E1,4.924758911E-2,3.924389191E0,1.012269974E1,1.085690130E1
4.400115729E1,-3.159928894E-1,3.891607361E0,1.033406021E1,1.104704756E1
4.401120029E1,-3.971241760E-1,4.008963318E0,1.054991135E1,1.129292362E1
4.402124329E1,-6.032455444E-2,4.147724762E0,1.062625259E1,1.140721280E1
4.403128629E1,4.309538269E-1,4.225113831E0,1.040875488E1,1.124186311E1
4.404132929E1,7.378157043E-1,4.266278229E0,1.024514511E1,1.112243230E1
4.405137229E1,1.156944122E0,4.229754181E0,1.030831375E1,1.120226194E1
4.406141529E1,1.491348724E0,4.070784760E0,1.051952454E1,1.137786474E1
4.407145829E1,1.409319305E0,3.808081055E0,1.084000809E1,1.157555344E1
4.408150229E1,9.720785522E-1,3.516936493E0,1.145028900E1,1.201760780E1
4.409154529E1,3.288661194E-1,3.198698273E0,1.208721451E1,1.250762080E1
4.410158829E1,-3.059637451E-1,2.897075500E0,1.232087860E1,1.266059674E1
4.411163129E1,-8.451425171E-1,2.756218414E0,1.206476120E1,1.240441327E1
4.412167429E1,-1.139131165E0,2.868934021E0,1.137454651E1,1.178595395E1
4.413171729E1,-1.004860382E0,3.124153290E0,1.046922913E1,1.097154668E1
4.414176029E1,-3.674858093E-1,3.548670502E0,9.665700073E0,1.030309983E1
4.415180329E1,6.004014587E-1,3.944597168E0,9.246871033E0,1.007099561E1
4.416184729E1,1.636696472E0,4.039948883E0,9.344767456E0,1.031138405E1
4.417189029E1,2.293979645E0,3.880081329E0,9.881102142E0,1.086064240E1
4.418193329E1,2.314636688E0,3.522774353E0,1.059152481E1,1.139946841E1
4.419197629E1,2.007774811E0,2.931653595E0,1.107696533E1,1.163292368E1
4.420201929E1,1.602866821E0,2.416425018E0,1.103939346E1,1.141387314E1
4.421206229E1,1.047671356E0,2.267634430E0,1.069720505E1,1.098498871E1
4.422210529E1,6.629713440E-1,2.345023499E0,1.001956421E1,1.031166006E1
4.423214829E1,5.364843750E-1,2.588567047E0,8.984915771E0,9.365746434E0
4.424219129E1,4.827461243E-1,2.959046631E0,7.920628967E0,8.469082832E0
4.425223529E1,4.153862000E-1,3.256777496E0,7.082671509E0,7.806624178E0
4.426227829E1,4.778063965E-1,3.442241821E0,6.491251373E0,7.362993420E0
4.427232129E1,4.285588074E-1,3.498375092E0,6.223607941E0,7.152313383E0
4.428236429E1,3.171903992E-1,3.508703613E0,6.194568329E0,7.126309534E0
4.429240729E1,1.538800049E-1,3.353775787E0,6.301146698E0,7.139743749E0
4.430245029E1,6.571334839E-2,3.209176483E0,6.432423706E0,7.188825125E0
4.431249329E1,1.248403931E-1,3.142714691E0,6.623576202E0,7.332394047E0
4.432253629E1,1.254391479E-1,3.310366058E0,6.792724457E0,7.557470739E0
4.433258029E1,2.414479065E-1,3.568429413E0,6.786437531E0,7.671226755E0
4.434262329E1,2.782713318E-1,3.723057861E0,6.677164764E0,7.650040788E0
4.435266629E1,2.122586060E-1,3.839066620E0,6.579717407E0,7.620772099E0
4.436270929E1,1.727407837E-1,3.893403625E0,6.665938110E0,7.721603594E0
4.437275229E1,1.097218323E-1,3.880530396E0,6.856491852E0,7.879215414E0
4.438279529E1,-2.230361938E-2,3.818858643E0,7.008725281E0,7.981629460E0
4.439283829E1,-1.549278259E-1,3.782484283E0,7.166347504E0,8.104796514E0
4.440288129E1,-2.974314880E-1,3.746109924E0,7.310198364E0,8.219538015E0
4.441292529E1,-3.670367432E-1,3.724704437E0,7.479196930E0,8.363403962E0
4.442296829E1,-4.209246826E-1,3.734434204E0,7.778274994E0,8.638561124E0
4.443301129E1,-4.424798584E-1,3.806584167E0,8.143665161E0,9.000286312E0
4.444305429E1,-4.776567078E-1,3.914509735E0,8.490643616E0,9.361761127E0
4.445309729E1,-4.870870972E-1,4.057911530E0,8.819659424E0,9.720611718E0
4.446314029E1,-4.483177185E-1,4.239633636E0,9.165440369E0,1.010845089E1
4.447318329E1,-4.180805969E-1,4.479285278E0,9.495953064E0,1.050770729E1
4.448322629E1,-4.120930481E-1,4.647834778E0,9.688452759E0,1.075352527E1
4.449326929E1,-3.412902832E-1,4.689597931E0,9.624236298E0,1.071142998E1
4.450331329E1,-2.332150269E-1,4.747976532E0,9.455686798E0,1.058336824E1
4.451335629E1,-2.622546387E-1,4.861739960E0,9.519005127E0,1.069190121E1
4.452339929E1,-2.577639771E-1,4.892875214E0,9.762698364E0,1.092322981E1
4.453344229E1,-3.644920349E-1,4.825664978E0,1.012269974E1,1.122002437E1
4.454348529E1,-4.849914551E-1,4.636608124E0,1.043480072E1,1.142884148E1
4.455352829E1,-5.457650757E-1,4.256398773E0,1.066666855E1,1.149750442E1
4.456357129E1,-7.934999084E-1,3.908671875E0,1.099987564E1,1.170062486E1
4.457361429E1,-1.210532684E0,3.632645874E0,1.140598114E1,1.203153819E1
4.458365829E1,-1.543290710E0,3.473975830E0,1.155447235E1,1.216372006E1
4.459370129E1,-1.695673828E0,3.594325562E0,1.153471344E1,1.220016804E1
4.460374429E1,-1.588796082E0,4.066593475E0,1.119851257E1,1.201948998E1
4.461378729E1,-1.330882416E0,4.689897308E0,1.056353302E1,1.163420021E1
4.462383029E1,-6.364764404E-1,5.149890747E0,1.009141479E1,1.134738426E1
4.463387329E1,2.933898926E-2,5.213957520E0,1.042132874E1,1.165290978E1
4.464391629E1,2.195933533E-1,4.947212219E0,1.164248932E1,1.265190450E1
4.465395929E1,-3.189866638E-1,4.177063751E0,1.284149597E1,1.350753985E1
4.466400329E1,-1.196461945E0,3.067570953E0,1.310629532E1,1.351356688E1
4.467404629E1,-1.780846710E0,2.356998596E0,1.240171051E1,1.274869723E1
4.468408929E1,-1.841919708E0,2.294129333E0,1.102202957E1,1.140792854E1
