"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.852718614E1,1.941272616E0,2.652604103E0,-5.665608495E-2
5.853274114E1,1.850409031E0,2.305643082E0,-1.446180940E-1
5.853829614E1,1.746717691E0,1.928902984E0,-2.573194206E-1
5.854385114E1,1.639819503E0,1.537655234E0,-3.886515796E-1
5.854940614E1,1.537960649E0,1.149767280E0,-5.309789777E-1
5.855496114E1,1.442821264E0,7.727217674E-1,-6.765133142E-1
5.856051614E1,1.358218908E0,4.170559645E-1,-8.154810667E-1
5.856607114E1,1.281862974E0,9.132166207E-2,-9.376505613E-1
5.857162614E1,1.215738773E0,-2.006633282E-1,-1.019045949E0
5.857718114E1,1.156333804E0,-4.433223903E-1,-1.060736299E0
5.858273614E1,1.100746751E0,-6.219952106E-1,-1.074327588E0
5.858829114E1,1.048366666E0,-7.444701195E-1,-1.074938416E0
5.859384614E1,1.001178622E0,-8.115105629E-1,-1.066233873E0
5.859940114E1,9.623898268E-1,-8.168554902E-1,-1.060583591E0
5.860495614E1,9.261971712E-1,-7.817317843E-1,-1.054627776E0
5.861051114E1,8.944330812E-1,-7.165238261E-1,-1.049893737E0
5.861606614E1,8.652651310E-1,-6.252021790E-1,-1.046228647E0
5.862162114E1,8.377770185E-1,-5.158604980E-1,-1.047297597E0
5.862717614E1,8.064711094E-1,-3.912476599E-1,-1.055849433E0
5.863273114E1,7.704311013E-1,-2.693836391E-1,-1.061347127E0
5.863828614E1,7.197307944E-1,-1.514901221E-1,-1.057223916E0
5.864384114E1,6.528429985E-1,-3.344388679E-2,-1.045770526E0
5.864939614E1,5.712949038E-1,8.521319181E-2,-1.032179117E0
5.865495114E1,4.763081372E-1,2.047865391E-1,-1.009425044E0
5.866050614E1,3.669664860E-1,3.217637837E-1,-9.657495022E-1
5.866606114E1,2.484621257E-1,4.327852726E-1,-9.181034565E-1
5.867161614E1,1.264453828E-1,5.445703268E-1,-8.950439692E-1
5.867717114E1,3.206948051E-3,6.675033569E-1,-9.226847887E-1
5.868272614E1,-1.227803007E-1,7.931851745E-1,-9.730796814E-1
5.868828114E1,-2.535016239E-1,9.086353183E-1,-9.767447710E-1
5.869383614E1,-3.889569938E-1,1.001331329E0,-9.170344472E-1
5.869939114E1,-5.238015056E-1,1.081352353E0,-8.310576677E-1
5.870494614E1,-6.575770974E-1,1.153585076E0,-7.572978735E-1
5.871050114E1,-7.837170362E-1,1.223527074E0,-7.053758502E-1
5.871605614E1,-9.000834227E-1,1.285680771E0,-6.734591126E-1
5.872161114E1,-1.006218195E0,1.343863964E0,-6.465818286E-1
5.872716614E1,-1.101204872E0,1.391204596E0,-6.135960817E-1
5.873272114E1,-1.190388560E0,1.428313613E0,-5.787777901E-1
5.873827614E1,-1.271936655E0,1.456717968E0,-5.381564498E-1
5.874383114E1,-1.353026628E0,1.472599983E0,-4.776825607E-1
5.874938614E1,-1.427091956E0,1.465117097E0,-4.140017331E-1
5.875494114E1,-1.482984424E0,1.433811188E0,-3.484883606E-1
5.876049614E1,-1.524827480E0,1.381583810E0,-2.809897363E-1
5.876605114E1,-1.550024867E0,1.322789788E0,-2.128802687E-1
5.877160614E1,-1.557965875E0,1.273463845E0,-1.470614821E-1
5.877716114E1,-1.548039675E0,1.247044683E0,-8.276980370E-2
5.878271614E1,-1.517650008E0,1.237882018E0,-1.954711229E-2
5.878827114E1,-1.471225619E0,1.247502804E0,3.894151375E-2
5.879382614E1,-1.409530044E0,1.283695459E0,9.101624042E-2
5.879938114E1,-1.331494331E0,1.347223639E0,1.279724985E-1
5.880493614E1,-1.240325332E0,1.424648523E0,1.553079188E-1
5.881049114E1,-1.143353343E0,1.509709001E0,1.832541823E-1
5.881604614E1,-1.041647315E0,1.590340853E0,2.089097649E-1
5.882160114E1,-9.356653094E-1,1.663184404E0,2.330382317E-1
5.882715614E1,-8.229639530E-1,1.723658204E0,2.628170252E-1
5.883271114E1,-7.153021693E-1,1.763210654E0,3.182514310E-1
5.883826614E1,-6.148177385E-1,1.765501261E0,3.897205591E-1
5.884382114E1,-5.120427012E-1,1.759545565E0,4.642439187E-1
5.884937614E1,-3.959817290E-1,1.764585018E0,5.164713860E-1
5.885493114E1,-2.614426315E-1,1.786270142E0,5.303681493E-1
5.886048614E1,-1.101052165E-1,1.826738715E0,5.231906772E-1
5.886604114E1,4.001049697E-2,1.862931371E0,5.175403357E-1
5.887159614E1,1.777565479E-1,1.882784009E0,5.341859460E-1
5.887715114E1,3.002314270E-1,1.898055196E0,5.688515306E-1
5.888270614E1,4.091149569E-1,1.924626946E0,6.012263894E-1
5.888826114E1,5.085303187E-1,1.969066143E0,6.203153729E-1
5.889381614E1,5.900784731E-1,2.034579515E0,6.198572516E-1
5.889937114E1,6.581879258E-1,2.116585732E0,6.094728708E-1
5.890492614E1,7.087355256E-1,2.208976507E0,5.945070982E-1
5.891048114E1,7.458444834E-1,2.309918880E0,5.783196688E-1
5.891603614E1,7.669187188E-1,2.409639835E0,5.677825212E-1
5.892159114E1,7.696675658E-1,2.504626513E0,5.674771070E-1
5.892714614E1,7.576032877E-1,2.584800243E0,5.693096519E-1
5.893270114E1,7.377507687E-1,2.647564650E0,5.690042377E-1
5.893825614E1,7.136223316E-1,2.682230234E0,5.671716928E-1
5.894381114E1,6.846070886E-1,2.680397749E0,5.598415136E-1
5.894936614E1,6.557445526E-1,2.644052267E0,5.506787896E-1
5.895492114E1,6.308525205E-1,2.574263096E0,5.375455618E-1
5.896047614E1,6.109999418E-1,2.480498075E0,5.132644176E-1
5.896603114E1,5.967977643E-1,2.354663372E0,4.746283293E-1
5.897158614E1,5.916055441E-1,2.205616713E0,4.251496792E-1
5.897714114E1,5.974085927E-1,2.039466381E0,3.594835997E-1
5.898269614E1,5.958815217E-1,1.843995214E0,3.136700690E-1
5.898825114E1,5.812211633E-1,1.621799469E0,3.067980409E-1
5.899380614E1,5.496098399E-1,1.372573733E0,3.524588645E-1
5.899936114E1,5.016583204E-1,1.091889501E0,4.663818777E-1
5.900491614E1,4.468347728E-1,7.995990515E-1,6.259657145E-1
5.901047114E1,3.965925872E-1,5.401417017E-1,7.754706144E-1
5.901602614E1,3.588727713E-1,3.474193811E-1,8.652651310E-1
5.902158114E1,3.332171738E-1,2.223484069E-1,8.973346353E-1
5.902713614E1,3.185568452E-1,1.527118087E-1,9.014578462E-1
5.903269114E1,3.168770075E-1,1.186570823E-1,9.101623893E-1
5.903824614E1,3.321481943E-1,1.007898003E-1,9.403993487E-1
5.904380114E1,3.732276857E-1,1.102579311E-1,9.743013978E-1
5.904935614E1,4.356867969E-1,1.763821393E-1,9.830059409E-1
5.905491114E1,5.083776116E-1,3.129065037E-1,9.552124143E-1
5.906046614E1,5.685460567E-1,5.126535892E-1,9.097042680E-1
5.906602114E1,6.045860648E-1,7.427902818E-1,8.664868474E-1
5.907157614E1,6.178719997E-1,9.801044464E-1,8.402203918E-1
5.907713114E1,6.310052276E-1,1.194817185E0,8.238802552E-1
5.908268614E1,6.499415040E-1,1.373184681E0,8.412894011E-1
5.908824114E1,6.700994372E-1,1.518718958E0,8.819107413E-1
5.909379614E1,6.868977547E-1,1.649134874E0,9.185615778E-1
5.909935114E1,6.985038519E-1,1.765806675E0,9.373451471E-1
5.910490614E1,7.090409398E-1,1.859877229E0,9.332218766E-1
5.911046114E1,7.250757217E-1,1.912715435E0,9.075663090E-1
5.911601614E1,7.409577370E-1,1.919129372E0,8.770239353E-1
5.912157114E1,7.490514517E-1,1.870261550E0,8.495358229E-1
5.912712614E1,7.488987446E-1,1.763057947E0,8.217422962E-1
5.913268114E1,7.371399403E-1,1.613094926E0,7.873821259E-1
5.913823614E1,7.177455425E-1,1.454274654E0,7.328640223E-1
5.914379114E1,6.884248853E-1,1.292400122E0,6.711684465E-1
5.914934614E1,6.488724947E-1,1.128234863E0,6.178719997E-1
5.915490114E1,5.981721878E-1,9.541434050E-1,5.590779781E-1
5.916045614E1,5.318952799E-1,7.481352091E-1,4.873034060E-1
5.916601114E1,4.573718905E-1,5.065450668E-1,4.019374847E-1
5.917156614E1,3.839175105E-1,2.371614426E-1,3.043546379E-1
5.917712114E1,3.179459870E-1,-4.627167806E-2,2.084516287E-1
5.918267614E1,2.591519356E-1,-3.312319219E-1,1.151447073E-1
5.918823114E1,2.241809368E-1,-5.703786016E-1,9.009997360E-3
5.919378614E1,2.053973973E-1,-7.533273697E-1,-1.172826737E-1
5.919934114E1,1.988307834E-1,-8.863393664E-1,-2.707580328E-1
5.920489614E1,1.966928244E-1,-9.881981611E-1,-4.479037523E-1
5.921045114E1,1.861557066E-1,-1.070509791E0,-6.126797795E-1
5.921600614E1,1.714953631E-1,-1.112963676E0,-7.377507687E-1
5.922156114E1,1.563768983E-1,-1.120751977E0,-8.738170266E-1
5.922711614E1,1.377460510E-1,-1.120599270E0,-9.801044464E-1
5.923267114E1,1.049130186E-1,-1.113879919E0,-9.688037634E-1
5.923822614E1,7.131642103E-2,-1.075549364E0,-9.133693576E-1
5.924378114E1,4.886778072E-2,-1.021642089E0,-8.774821162E-1
5.924933614E1,5.131116882E-2,-9.675820470E-1,-8.301414251E-1
5.925489114E1,8.704573661E-2,-9.283351302E-1,-7.572978735E-1
5.926044614E1,1.491994411E-1,-9.068027735E-1,-6.671979427E-1
5.926600114E1,2.258607745E-1,-8.982508779E-1,-5.470137000E-1
5.927155614E1,3.031329513E-1,-8.849649429E-1,-4.074351192E-1
5.927711114E1,3.718532622E-1,-8.351809382E-1,-2.791571915E-1
5.928266614E1,4.237752855E-1,-7.463026643E-1,-1.663031727E-1
5.928822114E1,4.497362971E-1,-6.358919740E-1,-8.506047726E-2
5.929377614E1,4.521796703E-1,-5.132644176E-1,-3.680354729E-2
5.929933114E1,4.404208660E-1,-3.782671690E-1,-2.748812735E-2
5.930488614E1,4.190412164E-1,-2.434226274E-1,-3.436015919E-2
5.931044114E1,3.897205591E-1,-1.238492802E-1,-3.619270027E-2
5.931599614E1,3.574983478E-1,-2.702999115E-2,-1.740914769E-2
5.932155114E1,3.272614181E-1,4.657710344E-2,2.244863659E-2
5.932710614E1,3.067980409E-1,9.620844573E-2,8.170082420E-2
5.933266114E1,2.970244884E-1,1.264453828E-1,1.469087601E-1
5.933821614E1,3.042019308E-1,1.673721522E-1,1.585148573E-1
5.934377114E1,3.203893900E-1,2.318165302E-1,1.027750522E-1
5.934932614E1,3.364241421E-1,2.600682080E-1,7.803573459E-2
5.935488114E1,3.429907262E-1,2.447970361E-1,8.887827396E-2
5.936043614E1,3.472666740E-1,1.954711229E-1,9.116895497E-2
5.936599114E1,3.437542915E-1,1.369825006E-1,8.032641560E-2
5.937154614E1,3.356605768E-1,8.002099395E-2,6.474980712E-2
5.937710114E1,3.249707520E-1,2.092151903E-2,4.749337584E-2
5.938265614E1,3.179459870E-1,-3.527642787E-2,2.168507688E-2
5.938821114E1,3.171824515E-1,-7.391251624E-2,-7.330167107E-3
5.939376614E1,3.297048211E-1,-6.734590977E-2,-2.825168520E-2
5.939932114E1,3.582619131E-1,-4.321744293E-2,-6.291726977E-2
5.940487614E1,3.727695346E-1,-3.603998944E-2,-9.544488788E-2
5.941043114E1,3.726168275E-1,-2.504473738E-2,-1.246128380E-1
5.941598614E1,3.785725832E-1,-7.635590620E-3,-1.559187621E-1
5.942154114E1,3.759764731E-1,-3.817795310E-3,-1.742441803E-1
5.942709614E1,3.437542915E-1,-2.000524849E-2,-1.400367320E-1
5.943265114E1,2.812951505E-1,-5.741964281E-2,-6.184828654E-2
5.943820614E1,2.133384049E-1,-8.460234851E-2,-2.626643144E-2
5.944376114E1,1.603474021E-1,-7.635590434E-2,-6.719319522E-2
5.944931614E1,1.264453828E-1,-5.390727147E-2,-1.389677525E-1
5.945487114E1,1.282779276E-1,-2.611372061E-2,-2.341072112E-1
5.946042614E1,1.563768983E-1,3.054236295E-3,-3.307738006E-1
5.946598114E1,1.966928244E-1,4.077405483E-2,-4.150707126E-1
5.947153614E1,2.472404242E-1,1.081199646E-1,-4.874561131E-1
5.947709114E1,3.219164908E-1,2.374668717E-1,-5.624375939E-1
5.948264614E1,4.431696832E-1,4.222481549E-1,-6.496360302E-1
5.948820114E1,5.694623590E-1,5.885513425E-1,-7.681404352E-1
5.949375614E1,6.187883019E-1,6.363501549E-1,-8.883246183E-1
5.949931114E1,6.058077812E-1,5.529694557E-1,-9.121476412E-1
5.950486614E1,5.285356045E-1,3.700207174E-1,-8.678612709E-1
5.951042114E1,3.460449576E-1,6.704048812E-2,-7.861604095E-1
5.951597614E1,6.444438547E-2,-3.329117596E-1,-6.642963886E-1
5.952153114E1,-2.264716178E-1,-6.872031689E-1,-5.241069198E-1
5.952708614E1,-4.898995161E-1,-9.556705356E-1,-2.695363462E-1
5.953264114E1,-7.220214605E-1,-1.131289124E0,9.208522737E-2
5.953819614E1,-9.014578462E-1,-1.184738278E0,4.479037523E-1
5.954375114E1,-1.001331329E0,-1.088071704E0,7.458444834E-1
5.954930614E1,-1.005759954E0,-8.454126120E-1,9.474241138E-1
5.955486114E1,-9.368869662E-1,-4.643966258E-1,1.018893242E0
5.956041614E1,-8.318212628E-1,-1.740914769E-2,9.924740791E-1
5.956597114E1,-7.446228266E-1,3.955236077E-1,9.384140968E-1
5.957152614E1,-6.100836992E-1,8.530482054E-1,7.892146707E-1
5.957708114E1,-3.778090179E-1,1.353332043E0,5.601469278E-1
5.958263614E1,-3.054236295E-3,1.900498509E0,2.764083743E-1
5.958819114E1,4.036173224E-1,2.272351742E0,5.512896553E-2
5.959374614E1,5.897729993E-1,2.097649574E0,5.405998230E-2
5.959930114E1,6.913263798E-1,1.686854720E0,1.924168877E-2
5.960485614E1,7.928797603E-1,1.290414810E0,-1.635543555E-1
5.961041114E1,8.681666851E-1,9.613208771E-1,-4.390464723E-1
5.961596614E1,8.716790676E-1,6.276455522E-1,-7.122479081E-1
5.962152114E1,8.331956863E-1,3.043546379E-1,-9.318475127E-1
5.962707614E1,7.380561829E-1,-6.032116711E-2,-1.031720996E0
5.963263114E1,5.867187977E-1,-4.579827189E-1,-1.030957460E0
5.963818614E1,4.089622498E-1,-8.428165317E-1,-9.802571535E-1
5.964374114E1,2.327328026E-1,-1.169619799E0,-9.051229358E-1
5.964929614E1,7.513421029E-2,-1.442973971E0,-8.220477104E-1
5.965485114E1,-3.695625812E-2,-1.649745703E0,-8.203678727E-1
5.966040614E1,-6.551336497E-2,-1.741678238E0,-9.286405444E-1
5.966596114E1,-6.872031838E-2,-1.762141585E0,-9.787300229E-1
5.967151614E1,-9.116895497E-2,-1.770540833E0,-9.222266674E-1
5.967707114E1,-1.296523362E-1,-1.753437042E0,-8.003626466E-1
5.968262614E1,-1.649287641E-1,-1.701973200E0,-6.346703172E-1
5.968818114E1,-1.763821393E-1,-1.615385532E0,-4.480564594E-1
5.969373614E1,-1.588202864E-1,-1.498866439E0,-2.738122940E-1
5.969929114E1,-1.284306347E-1,-1.371046662E0,-1.163664013E-1
5.970484614E1,-1.001789495E-1,-1.245517612E0,1.191152167E-2
5.971040114E1,-6.978929788E-2,-1.114338160E0,9.529217333E-2
5.971595614E1,-4.581354558E-2,-9.788827300E-1,1.331647038E-1
5.972151114E1,-3.955236077E-2,-8.364025950E-1,1.230857223E-1
5.972706614E1,-5.451811850E-2,-6.995728016E-1,8.490777016E-2
5.973262114E1,-1.021642014E-1,-5.719057322E-1,4.062134400E-2
5.973817614E1,-1.815743446E-1,-4.381301999E-1,-1.068982668E-2
5.974373114E1,-2.745758295E-1,-2.733541429E-1,-7.009471953E-2
5.974928614E1,-3.921639323E-1,-1.162136942E-1,-1.058292910E-1
5.975484114E1,-5.250232220E-1,3.176405653E-2,-1.134648770E-1
5.976039614E1,-6.601731777E-1,1.782146841E-1,-1.244601309E-1
5.976595114E1,-7.879929543E-1,3.338280320E-1,-1.435490996E-1
5.977150614E1,-9.113841057E-1,5.302154422E-1,-1.527118087E-1
5.977706114E1,-9.993461370E-1,7.882983685E-1,-1.015533581E-1
5.978261614E1,-1.014311910E0,1.059972763E0,-1.374406274E-3
5.978817114E1,-9.982771277E-1,1.304464340E0,7.437065244E-2
5.979372614E1,-9.993461370E-1,1.480540991E0,1.142284349E-1
5.979928114E1,-1.024085402E0,1.580109119E0,1.550024897E-1
5.980483614E1,-1.073869467E0,1.621341348E0,1.679829955E-1
5.981039114E1,-1.146254897E0,1.565448761E0,1.372879148E-1
5.981594614E1,-1.222763538E0,1.414111376E0,5.650337040E-2
5.982150114E1,-1.291942000E0,1.151141644E0,-4.214845970E-2
5.982705614E1,-1.336839199E0,8.417475224E-1,-1.605001241E-1
5.983261114E1,-1.310114622E0,5.777087808E-1,-3.214583695E-1
5.983816614E1,-1.200314879E0,3.833066523E-1,-4.677563012E-1
5.984372114E1,-1.021794796E0,2.029540092E-1,-5.450284481E-1
5.984927614E1,-7.357655168E-1,9.345962852E-2,-6.004628539E-1
5.985483114E1,-3.622324169E-1,2.596100792E-2,-6.229115129E-1
5.986038614E1,3.252761811E-2,-3.222219273E-2,-6.080984473E-1
5.986594114E1,4.158342779E-1,-6.551336497E-2,-5.470137000E-1
5.987149614E1,7.533273697E-1,-9.819369763E-2,-4.271349311E-1
5.987705114E1,1.011257648E0,-2.232646793E-1,-2.565558553E-1
5.988260614E1,1.152363300E0,-4.737120569E-1,-7.650861889E-2
5.988816114E1,1.194511771E0,-7.892146707E-1,4.199574888E-2
5.989371614E1,1.172368646E0,-1.118766785E0,1.052184403E-1
5.989927114E1,1.150072694E0,-1.378071427E0,9.193251282E-2
5.990482614E1,1.185959935E0,-1.488482118E0,-2.565558441E-2
5.991038114E1,1.223527074E0,-1.538418770E0,-1.221694499E-1
5.991593614E1,1.213448048E0,-1.624701023E0,-8.811471611E-2
5.992149114E1,1.181989431E0,-1.674179673E0,6.108472589E-3
5.992704614E1,1.164733052E0,-1.648065925E0,1.377460510E-1
5.993260114E1,1.231468081E0,-1.493979692E0,3.153499067E-1
5.993815614E1,1.393495321E0,-1.204590797E0,4.205683470E-1
5.994371114E1,1.497033954E0,-1.001942158E0,4.361449480E-1
5.994926614E1,1.522842169E0,-8.194515705E-1,3.875826001E-1
5.995482114E1,1.477944970E0,-6.539120078E-1,3.194731176E-1
5.996037614E1,1.312099934E0,-6.076403260E-1,2.735068500E-1
5.996593114E1,6.814001203E-1,-1.044243336E0,3.549022675E-1
5.997148614E1,-3.788780272E-1,-1.835901380E0,5.838172436E-1
5.997704114E1,-1.372726560E0,-2.336032629E0,7.547017932E-1
5.998259614E1,-2.164842606E0,-2.355885267E0,6.591041684E-1
5.998815114E1,-2.388718128E0,-1.695864677E0,3.672719002E-1
5.999370614E1,-2.604194641E0,-1.017824292E0,2.710634768E-1
5.999926114E1,-2.735984802E0,-2.954973578E-1,3.706315756E-1
6.000481614E1,-2.745453119E0,4.726430774E-1,5.462501645E-1
6.001037114E1,-2.765610933E0,1.126707792E0,7.304205894E-1
6.001592614E1,-2.784547329E0,1.603168607E0,9.051229358E-1
6.002148114E1,-2.776758909E0,1.967386365E0,1.052947998E0
6.002703614E1,-2.709107637E0,2.217986345E0,1.128998399E0
6.003259114E1,-2.540971994E0,2.332825661E0,1.126402378E0
6.003814614E1,-2.291898966E0,2.254789829E0,1.080588818E0
6.004370114E1,-1.981435776E0,1.973189354E0,1.048366666E0
6.004925614E1,-1.564227104E0,1.438087106E0,1.036913276E0
6.005481114E1,-9.976662993E-1,6.749862432E-1,1.041189194E0
6.006036614E1,-3.562766612E-1,-7.910472155E-2,1.056154966E0
6.006592114E1,2.507528067E-1,-5.519005060E-1,1.064554095E0
6.007147614E1,7.238540053E-1,-6.601731777E-1,1.045617819E0
6.007703114E1,1.044701576E0,-4.935645759E-1,9.602518678E-1
6.008258614E1,1.264912009E0,-2.183778882E-1,8.495358229E-1
6.008814114E1,1.364327312E0,-4.688252881E-2,8.506048322E-1
6.009369614E1,1.438545346E0,1.299577504E-1,1.017976999E0
6.009925114E1,1.592631459E0,4.953971207E-1,1.207950473E0
6.010480614E1,1.667765737E0,7.627955079E-1,1.352721214E0
6.011036114E1,1.568655729E0,7.592831254E-1,1.462521076E0
6.011591614E1,1.379140377E0,6.331431866E-1,1.471072912E0
6.012147114E1,1.167481780E0,4.845545888E-1,1.320193648E0
6.012702614E1,9.353598356E-1,3.148917556E-1,1.014464617E0
6.013258114E1,6.878139973E-1,1.288887709E-1,5.943543911E-1
6.013813614E1,4.483618736E-1,-3.787253052E-2,8.047912270E-2
6.014369114E1,2.163926363E-1,-2.142546773E-1,-5.183038712E-1
6.014924614E1,-3.008422814E-2,-4.848600030E-1,-1.153432369E0
6.015480114E1,-2.603736520E-1,-7.817317843E-1,-1.712204814E0
6.016035614E1,-4.448495209E-1,-1.014006495E0,-2.092457294E0
6.016591114E1,-6.134433746E-1,-1.256665468E0,-2.285637617E0
6.017146614E1,-7.814263701E-1,-1.522536755E0,-2.367949486E0
6.017702114E1,-9.275715351E-1,-1.748550296E0,-2.398186445E0
6.018257614E1,-1.023932695E0,-1.883394837E0,-2.403073072E0
6.018813114E1,-1.061347127E0,-1.922794461E0,-2.389023542E0
6.019368614E1,-1.033095479E0,-1.865527511E0,-2.364284277E0
6.019924114E1,-9.607100487E-1,-1.732515574E0,-2.330687761E0
6.020479614E1,-8.675557971E-1,-1.543916464E0,-2.284415960E0
6.021035114E1,-7.765395641E-1,-1.338519096E0,-2.226232767E0
6.021590614E1,-7.217160463E-1,-1.180615067E0,-2.163773775E0
6.022146114E1,-7.256865501E-1,-1.113269091E0,-2.097802162E0
6.022701614E1,-7.695148587E-1,-1.108076930E0,-2.024958611E0
6.023257114E1,-8.373188972E-1,-1.123653531E0,-1.953184128E0
6.023812614E1,-9.225320816E-1,-1.158319116E0,-1.890266895E0
6.024368114E1,-1.019656777E0,-1.212379098E0,-1.831472754E0
6.024923614E1,-1.107007980E0,-1.296065211E0,-1.772678733E0
6.025479114E1,-1.137397647E0,-1.460841179E0,-1.686549306E0
6.026034614E1,-1.082574010E0,-1.756185889E0,-1.539029717E0
6.026590114E1,-9.462023973E-1,-2.158734322E0,-1.341878772E0
6.027145614E1,-7.527165413E-1,-2.595642805E0,-1.123653531E0
6.027701114E1,-5.234960914E-1,-2.951155901E0,-9.274188280E-1
6.028256614E1,-2.816005945E-1,-3.143419981E0,-7.660024762E-1
6.028812114E1,-5.375456065E-2,-3.184804916E0,-6.392516494E-1
6.029367614E1,1.765348613E-1,-3.109976053E0,-5.415160656E-1
6.029923114E1,4.639385045E-1,-2.974215269E0,-4.578300118E-1
6.030478614E1,6.789567471E-1,-2.845631838E0,-4.457657933E-1
6.031034114E1,7.130114436E-1,-2.744231224E0,-5.561764240E-1
6.031589614E1,6.519267559E-1,-2.638249397E0,-6.881194115E-1
6.032145114E1,5.590779781E-1,-2.489966154E0,-7.579087615E-1
6.032700614E1,4.805840850E-1,-2.283652544E0,-7.400414348E-1
6.033256114E1,4.304946065E-1,-2.029692650E0,-6.699467301E-1
6.033811614E1,3.978142738E-1,-1.767791986E0,-5.729747415E-1
6.034367114E1,3.681881726E-1,-1.532768488E0,-4.975350797E-1
6.034922614E1,3.382566571E-1,-1.325843930E0,-4.547757804E-1
6.035478114E1,3.176405728E-1,-1.146407604E0,-4.256078303E-1
6.036033614E1,3.101576865E-1,-9.924740791E-1,-3.941491842E-1
6.036589114E1,3.159607351E-1,-8.777875304E-1,-3.497100472E-1
6.037144614E1,3.231382072E-1,-8.153283596E-1,-2.863346636E-1
6.037700114E1,3.208475113E-1,-8.009734750E-1,-2.229592502E-1
6.038255614E1,2.999260128E-1,-8.324320912E-1,-1.777565479E-1
6.038811114E1,2.498365343E-1,-8.988617659E-1,-1.647760421E-1
6.039366614E1,1.629435122E-1,-9.764393568E-1,-1.843231618E-1
6.039922114E1,4.199574888E-2,-1.030346632E0,-2.202104330E-1
6.040477614E1,-7.620319724E-2,-1.013548255E0,-2.261662036E-1
6.041033114E1,-1.557660550E-1,-9.106205702E-1,-1.852394342E-1
6.041588614E1,-1.779092699E-1,-7.611156702E-1,-1.250709742E-1
6.042144114E1,-1.462979168E-1,-6.229115129E-1,-8.887827396E-2
6.042699614E1,-5.344913527E-2,-5.467082858E-1,-1.032331884E-1
6.043255114E1,1.342336833E-1,-5.329642296E-1,-1.324011385E-1
6.043810614E1,3.726168275E-1,-5.998520255E-1,-1.592784226E-1
6.044366114E1,5.722111464E-1,-7.632536292E-1,-1.878355294E-1
6.044921614E1,6.946860552E-1,-9.909469485E-1,-2.556395829E-1
6.045477114E1,7.493568659E-1,-1.226581335E0,-3.739912212E-1
6.046032614E1,7.563816309E-1,-1.409835458E0,-4.918847680E-1
6.046588114E1,7.518002391E-1,-1.523453116E0,-5.732801557E-1
6.047143614E1,7.547017932E-1,-1.553842664E0,-6.510104537E-1
6.047699114E1,7.811209559E-1,-1.525591016E0,-7.539382577E-1
6.048254614E1,8.206732869E-1,-1.434269309E0,-8.457180262E-1
6.048810114E1,8.437327743E-1,-1.278961420E0,-9.110786915E-1
6.049365614E1,8.567132950E-1,-1.089904189E0,-9.785773158E-1
6.049921114E1,8.887827396E-1,-9.016105533E-1,-1.051268101E0
6.050476614E1,9.660549164E-1,-7.270609736E-1,-1.133121610E0
6.051032114E1,1.089598775E0,-5.418215394E-1,-1.241547108E0
6.051587614E1,1.249029875E0,-3.388675153E-1,-1.384027123E0
6.052143114E1,1.420830727E0,-1.116323397E-1,-1.531852245E0
6.052698614E1,1.556286097E0,1.401894391E-1,-1.647302389E0
6.053254114E1,1.590340853E0,4.109475017E-1,-1.685174823E0
6.053809614E1,1.522536755E0,7.087355256E-1,-1.628213406E0
