Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
9.954266137,-0.04856235534,-0.6540647149,1.583468795
9.959821137,0.02641914412,-0.8360971808,1.559493065
9.965376137,0.1264453828,-1.036760569,1.540404081
9.970931137,0.240368396,-1.19558084,1.521925926
9.976486137,0.3506263196,-1.278656006,1.511847019
9.982041137,0.4344651103,-1.307671309,1.520398855
9.987596137,0.4727957845,-1.297592282,1.550635815
9.993151137,0.4813476503,-1.205659747,1.555217147
9.998706137,0.4758500159,-1.065317631,1.517497301
10.00426114,0.4311054647,-0.9246700406,1.459772229
10.00981614,0.3713951409,-0.7771504521,1.362494826
10.01537114,0.2935121059,-0.6833853722,1.266286373
10.02092614,0.215781793,-0.6320741773,1.165038466
10.02648114,0.1684411317,-0.6113054156,1.035386086
10.03203614,0.1382041872,-0.6029062271,0.9026795626
10.03759114,0.1027750522,-0.6302416325,0.8015843034
10.04314614,0.06429167092,-0.6646018028,0.738819778
10.04870114,0.02412846684,-0.6896465421,0.694380641
10.05425614,-0.01038440317,-0.7240067124,0.6473453641
10.05981114,-0.05039490014,-0.7956285477,0.6132906675
10.06536614,-0.1036913246,-0.887866497,0.5989357233
10.07092114,-0.1551551968,-0.94085747,0.5815265775
10.07647614,-0.2096733153,-0.9242119193,0.5719057322
10.08203114,-0.2747285664,-0.8359444737,0.5567872524
10.08758614,-0.3373403847,-0.7026270628,0.5248705149
10.09314114,-0.3970507085,-0.5763344169,0.4865398407
10.09869614,-0.4530959427,-0.4278984964,0.4416425824
10.10425114,-0.5118899941,-0.260373652,0.398119688
10.10980614,-0.5624375939,-0.1101052165,0.3463504016
10.11536114,-0.6106945276,0.008551862091,0.3150444627
10.12091614,-0.6513158679,0.1044548824,0.280226171
10.12647114,-0.6739172339,0.1980672181,0.2186833173
10.13202614,-0.6884248853,0.2744231224,0.1374406368
10.13758114,-0.7047650218,0.2719797492,0.06551336497
10.14313614,-0.7313368917,0.2661767006,0.003359660041
10.14869114,-0.7432484031,0.2192941606,-0.09544488788
10.15424614,-0.7333221436,0.1716480851,-0.2043284029
10.15980114,-0.7015580535,0.1363716573,-0.3232909143
10.16535614,-0.6468872428,0.08429691941,-0.4520269632
10.17091114,-0.5679352283,-0.0007635590737,-0.5859552622
10.17646614,-0.4801259339,-0.1301104724,-0.7160657048
10.18202114,-0.3874298632,-0.2964136302,-0.8331956863
10.18757614,-0.3025220931,-0.4957025647,-0.9286405444
10.19313114,-0.2333436459,-0.6995728016,-0.9891144037
10.19868614,-0.2040229887,-0.8713735938,-1.017518878
10.20424114,-0.2217375487,-0.9530744553,-1.035233378
10.20979614,-0.2799207568,-0.8935168386,-1.06898272
10.21535114,-0.375823766,-0.5923691392,-1.120446563
10.22090614,-0.5170822144,0.005039489828,-1.200620294
10.22646114,-0.7153021693,0.7178982496,-1.330730796
10.23201614,-0.9379559755,1.193442822,-1.543000221
10.23757114,-1.151905179,1.282015681,-1.821546555
10.24312614,-1.311489105,1.224596024,-2.13170433
10.24868114,-1.382347345,1.270714998,-2.428728819
10.25423614,-1.428771734,1.411820769,-2.682077646
10.25979114,-1.510319829,1.411515355,-2.850060701
10.26534614,-1.585606813,1.188708782,-2.934815645
10.27090114,-1.627144337,0.894127667,-2.963678122
10.27645614,-1.639514089,0.6907155514,-2.954668283
10.28201114,-1.622715712,0.6047387719,-2.92519474
10.28756614,-1.593395114,0.6103891134,-2.876632452
10.29312114,-1.56651783,0.6879667044,-2.807759523
10.29867614,-1.538266063,0.8124268651,-2.721171856
10.30423114,-1.508640051,0.9608627558,-2.612899065
10.30978614,-1.473821759,1.100441337,-2.493020296
10.31534114,-1.421288848,1.231620789,-2.378792048
10.32089614,-1.341420531,1.333937645,-2.28594327
10.32645114,-1.241241574,1.394411564,-2.194926977
10.33200614,-1.129303813,1.411973476,-2.100856543
10.33756114,-1.009577751,1.384485364,-2.004800797
10.34311614,-0.8838959932,1.317902923,-1.903705478
10.34867114,-0.7423321605,1.195886254,-1.796654463
10.35422614,-0.5978667736,1.039203882,-1.681967974
10.35978114,-0.462564081,0.874427855,-1.574458838
10.36533614,-0.3552076817,0.6923953891,-1.47275269
10.37089114,-0.2829749882,0.4756973088,-1.364174604
10.37644614,-0.2547233105,0.2551814318,-1.253153205
10.38200114,-0.2768665254,0.0421484597,-1.163205862
10.38755614,-0.3220692277,-0.1475196183,-1.118003249
10.39311114,-0.3860554695,-0.3055763543,-1.121057391
10.39866614,-0.4686725736,-0.4155288339,-1.181836724
10.40422114,-0.560452342,-0.4735593498,-1.305838704
10.40977614,-0.6375718117,-0.4775298536,-1.473363638
10.41533114,-0.6934643388,-0.4706578255,-1.652647257
10.42088614,-0.725533843,-0.4808894992,-1.812383771
10.42644114,-0.7325585485,-0.5196782947,-1.943868637
10.43199614,-0.71423316,-0.5989357233,-2.038091898
10.43755114,-0.6728482842,-0.7125533223,-2.077338934
10.44310614,-0.6164975762,-0.8480086923,-2.067565203
10.44866114,-0.5502206683,-0.992321372,-2.008465767
10.45421614,-0.4689779878,-1.132358074,-1.913020849
10.45977114,-0.375823766,-1.247350097,-1.790393353
10.46532614,-0.2790044844,-1.31805563,-1.649745703
10.47088114,-0.180199936,-1.34096241,-1.501309872
10.47643614,-0.0798682794,-1.303242683,-1.352263093
10.48199114,0.01924168877,-1.216349602,-1.20550704
10.48754614,0.1154501289,-1.085933685,-1.060889006
10.49310114,0.2272351831,-0.900541544,-0.9300149679
10.49865614,0.3480302393,-0.6762079,-0.8179244995
10.50421114,0.4640912116,-0.4335488379,-0.7006418109
10.50976614,0.5664080977,-0.1899735034,-0.5723638535
10.51532114,0.6482616663,0.0397050716,-0.4385883212
10.52087614,0.7145385742,0.2614426315,-0.3081724346
10.52643114,0.7598940134,0.4546230733,-0.1872246861
10.53198614,0.7821899056,0.6090146899,-0.07864658535
10.53754114,0.7779139876,0.7214106321,0.01557660475
10.54309614,0.7414158583,0.8047912717,0.08979454637
10.54865114,0.6730009913,0.8699992299,0.1437018216
10.55420614,0.575876236,0.9287932515,0.1693574041
10.55976114,0.4508052766,0.9657495022,0.1702736765
10.56531614,0.3034383655,0.9733850956,0.1479777545
10.57087114,0.1345391124,0.9546015263,0.1206423342
