"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.173650103E1,4.487500191E0,3.335000229E1,3.021249962E1
3.174656744E1,4.937500000E0,3.350000000E1,2.914999962E1
3.175663421E1,4.925000191E0,3.408750153E1,2.807500076E1
3.176670077E1,5.525000095E0,3.423749924E1,2.777499962E1
3.177676749E1,6.250000000E0,3.408750153E1,2.653750038E1
3.178683181E1,6.700000286E0,3.408750153E1,2.607500076E1
3.179689551E1,7.262500286E0,3.495000076E1,2.656250000E1
3.180696093E1,8.012499809E0,3.510000229E1,2.596249962E1
3.181702254E1,8.750000000E0,3.465000153E1,2.563750076E1
3.182708317E1,9.324999809E0,3.492499924E1,2.457500076E1
3.183714567E1,1.037500000E1,3.447500229E1,2.410000038E1
3.184720806E1,1.096250057E1,3.402500153E1,2.518750000E1
3.185727426E1,1.123750019E1,3.461249924E1,2.597500038E1
3.186733499E1,1.123750019E1,3.446250153E1,2.675000000E1
3.187740161E1,1.153750038E1,3.416250229E1,2.736250114E1
3.188746603E1,1.123750019E1,3.357500076E1,2.766250038E1
3.189752885E1,1.081250000E1,3.387500000E1,2.858749962E1
3.190759494E1,1.081250000E1,3.372500229E1,2.888750076E1
3.191765963E1,1.081250000E1,3.342499924E1,2.920000076E1
3.192771884E1,1.123750019E1,3.342499924E1,2.982500076E1
3.193778280E1,1.183750057E1,3.282500076E1,3.027499962E1
3.194784119E1,1.212500000E1,3.267499924E1,3.027499962E1
3.195790405E1,1.213749981E1,3.237500000E1,2.995000076E1
3.196796817E1,1.213749981E1,3.210000229E1,2.964999962E1
3.197802869E1,1.227500057E1,3.297500229E1,2.997500038E1
3.198809155E1,1.242500019E1,3.282500076E1,3.043750000E1
3.199815353E1,1.227500057E1,3.281250000E1,3.151250076E1
3.200822020E1,1.197500038E1,3.296250153E1,3.212500000E1
3.201828614E1,1.242500019E1,3.192500114E1,3.196249962E1
3.202835051E1,1.227500057E1,3.177499962E1,3.133749962E1
3.203841312E1,1.168750000E1,3.195000076E1,3.057500076E1
3.204847806E1,1.153750038E1,3.180000114E1,3.057500076E1
3.205854374E1,1.153750038E1,3.180000114E1,3.133749962E1
3.206861020E1,1.213749981E1,3.180000114E1,3.181250000E1
3.207867431E1,1.168750000E1,3.267499924E1,3.151250076E1
3.208873905E1,1.108750057E1,3.327500153E1,3.182500076E1
3.209880296E1,1.093750000E1,3.312500000E1,3.182500076E1
3.210886640E1,1.021250057E1,3.300000000E1,3.103750038E1
3.211893358E1,9.175000191E0,3.300000000E1,3.133749962E1
3.212899619E1,8.150000572E0,3.346250153E1,3.118750000E1
3.213906140E1,7.712500095E0,3.316250229E1,3.132500076E1
3.214912744E1,6.400000095E0,3.273749924E1,3.192500114E1
3.215919010E1,4.925000191E0,3.320000076E1,3.162500000E1
3.216925301E1,4.337500095E0,3.290000153E1,3.160000038E1
3.217931832E1,3.462500095E0,3.292499924E1,3.189999962E1
3.218938082E1,2.725000143E0,3.278750229E1,3.220000076E1
3.219944385E1,2.575000048E0,3.307500076E1,3.096249962E1
3.220950910E1,2.000000000E0,3.338750076E1,3.096249962E1
3.221957447E1,2.000000000E0,3.352500153E1,3.175000000E1
3.222963671E1,2.000000000E0,3.337500000E1,3.220000076E1
3.223970056E1,1.850000024E0,3.308750153E1,3.204999924E1
3.224976197E1,1.112500072E0,3.338750076E1,3.204999924E1
3.225982249E1,6.625000238E-1,3.353750229E1,3.173750114E1
3.226988588E1,3.875000179E-1,3.296250153E1,3.156250000E1
3.227995103E1,5.124999881E-1,3.323749924E1,3.250000000E1
3.229001640E1,3.875000179E-1,3.281250000E1,3.310000229E1
3.230008140E1,-2.125000060E-1,3.266250229E1,3.278750229E1
3.231014530E1,-6.500000358E-1,3.311249924E1,3.233750153E1
3.232020999E1,-1.375000000E0,3.297500229E1,3.231250000E1
3.233027176E1,-6.500000358E-1,3.311249924E1,3.233750153E1
3.234033405E1,-2.125000060E-1,3.311249924E1,3.279999924E1
3.235039843E1,-1.250000000E0,3.327500153E1,3.295000076E1
3.236045999E1,-1.225000024E0,3.237500000E1,3.293750000E1
3.237052520E1,-9.250000119E-1,3.150000000E1,3.338750076E1
3.238059536E1,-8.000000119E-1,3.164999962E1,3.385000229E1
3.239066228E1,-1.675000072E0,3.210000229E1,3.291250229E1
3.240072447E1,-1.962499976E0,3.225000000E1,3.261249924E1
3.241078895E1,-1.962499976E0,3.210000229E1,3.246250153E1
3.242085510E1,-2.712500095E0,3.270000076E1,3.246250153E1
3.243091801E1,-2.862499952E0,3.300000000E1,3.231250000E1
3.244098358E1,-2.562500000E0,3.315000153E1,3.122500038E1
3.245105103E1,-2.687500000E0,3.315000153E1,3.061250114E1
3.246111442E1,-2.987499952E0,3.329999924E1,2.998750114E1
3.247117890E1,-2.687500000E0,3.387500000E1,2.830000114E1
3.248124452E1,-2.537500143E0,3.417499924E1,2.630000114E1
3.249131015E1,-2.837500095E0,3.462500000E1,2.476250076E1
3.250137744E1,-3.275000095E0,3.507500076E1,2.307500076E1
3.251144098E1,-2.837500095E0,3.567499924E1,2.153750038E1
3.252150546E1,-2.987499952E0,3.567499924E1,2.030000114E1
3.253156916E1,-3.275000095E0,3.582500076E1,1.967500114E1
3.254163280E1,-3.424999952E0,3.627500153E1,1.846249962E1
3.255169416E1,-3.575000048E0,3.627500153E1,1.658749962E1
3.256175332E1,-3.700000048E0,3.627500153E1,1.551249981E1
3.257181296E1,-4.587500095E0,3.629999924E1,1.457499981E1
3.258187478E1,-4.737500191E0,3.645000076E1,1.318750000E1
3.259193572E1,-4.587500095E0,3.675000000E1,1.257499981E1
3.260199926E1,-5.012500286E0,3.646250153E1,1.193750000E1
3.261206410E1,-4.712500095E0,3.616250229E1,1.116250038E1
3.262212733E1,-4.712500095E0,3.601250076E1,1.069999981E1
3.263218895E1,-4.712500095E0,3.616250229E1,1.055000019E1
3.264225176E1,-4.562500000E0,3.631250000E1,1.055000019E1
3.265231806E1,-5.012500286E0,3.661249924E1,9.312500000E0
3.266238155E1,-5.599999905E0,3.633750153E1,8.375000000E0
3.267244364E1,-5.724999905E0,3.603750229E1,8.525000572E0
3.268250603E1,-5.875000000E0,3.648749924E1,8.074999809E0
3.269256572E1,-5.724999905E0,3.633750153E1,7.300000191E0
3.270262952E1,-6.025000095E0,3.633750153E1,8.074999809E0
3.271268963E1,-6.462500095E0,3.603750229E1,8.375000000E0
3.272275473E1,-6.462500095E0,3.560000229E1,8.824999809E0
3.273281947E1,-7.637500286E0,3.575000000E1,8.975000381E0
3.274288567E1,-8.800000191E0,3.547500229E1,8.637499809E0
3.275295187E1,-9.100000381E0,3.533750153E1,9.400000572E0
3.276301207E1,-9.250000000E0,3.503750229E1,1.002500057E1
3.277307489E1,-1.043750000E1,3.521250153E1,1.032499981E1
3.278314056E1,-1.146250057E1,3.521250153E1,1.171250057E1
3.279320150E1,-1.146250057E1,3.491250229E1,1.277500057E1
3.280326473E1,-1.219999981E1,3.477500153E1,1.292500019E1
3.281332937E1,-1.292500019E1,3.390000153E1,1.415000057E1
3.282339291E1,-1.321250057E1,3.360000229E1,1.536250019E1
3.283345884E1,-1.396250057E1,3.375000000E1,1.613750076E1
3.284352541E1,-1.438749981E1,3.361249924E1,1.660000038E1
3.285359187E1,-1.483750057E1,3.346250153E1,1.705000114E1
3.286365780E1,-1.542500019E1,3.346250153E1,1.828750038E1
3.287372140E1,-1.630000114E1,3.303750229E1,1.857500076E1
3.288378499E1,-1.614999962E1,3.303750229E1,1.921249962E1
3.289384968E1,-1.630000114E1,3.275000000E1,1.827499962E1
3.290391056E1,-1.658749962E1,3.290000153E1,1.562500000E1
3.291397338E1,-1.613750076E1,3.320000076E1,1.378750038E1
3.292403244E1,-1.628750038E1,3.350000000E1,1.269999981E1
3.293409603E1,-1.643750000E1,3.393750000E1,1.178750038E1
3.294416046E1,-1.568750000E1,3.335000229E1,1.069999981E1
3.295422786E1,-1.494999981E1,3.304999924E1,1.055000019E1
3.296429640E1,-1.437500000E1,3.391250229E1,9.025000572E0
3.297436166E1,-1.362500000E1,3.363750076E1,7.325000286E0
3.298442551E1,-1.273750019E1,3.331250000E1,6.250000000E0
3.299449108E1,-1.171250057E1,3.376250076E1,4.862500191E0
3.300455556E1,-1.126249981E1,3.316250229E1,3.775000095E0
3.301461884E1,-1.007499981E1,3.315000153E1,1.937500000E0
3.302468296E1,-7.737500191E0,3.297500229E1,7.250000238E-1
3.303474879E1,-6.400000095E0,3.252500153E1,-6.625000238E-1
3.304481098E1,-5.224999905E0,3.266250229E1,-2.049999952E0
3.305487317E1,-3.737499952E0,3.221250153E1,-3.437500000E0
3.306493384E1,-1.825000048E0,3.218750000E1,-4.812500000E0
3.307499504E1,-6.250000000E-2,3.217499924E1,-5.724999905E0
3.308506025E1,8.125000000E-1,3.142500114E1,-6.349999905E0
3.309512525E1,2.450000048E0,3.125000000E1,-6.962500095E0
3.310519202E1,4.787499905E0,3.064999962E1,-7.562500000E0
3.311525843E1,6.849999905E0,3.018750000E1,-8.337500572E0
3.312532671E1,7.900000095E0,2.973750114E1,-9.574999809E0
3.313539655E1,8.650000572E0,2.855000114E1,-1.036250019E1
3.314546228E1,9.537500381E0,2.795000076E1,-1.130000019E1
3.315552749E1,1.056250000E1,2.720000076E1,-1.144999981E1
3.316559114E1,1.101249981E1,2.617500114E1,-1.208750057E1
3.317565910E1,1.146250057E1,2.557500076E1,-1.255000019E1
3.318572463E1,1.265000057E1,2.527499962E1,-1.208750057E1
3.319579291E1,1.411250019E1,2.525000000E1,-1.191250038E1
3.320585806E1,1.468750000E1,2.553750038E1,-1.206250000E1
3.321592910E1,1.498750019E1,2.508749962E1,-1.206250000E1
3.322598608E1,1.528750038E1,2.478750038E1,-1.191250038E1
3.323605036E1,1.486250019E1,2.495000076E1,-1.285000038E1
3.324611207E1,1.442500019E1,2.450000000E1,-1.378750038E1
3.325617457E1,1.442500019E1,2.422500038E1,-1.378750038E1
3.326624025E1,1.385000038E1,2.422500038E1,-1.411250019E1
3.327630530E1,1.340000057E1,2.422500038E1,-1.396250057E1
3.328636796E1,1.355000019E1,2.407500076E1,-1.381250000E1
3.329643754E1,1.369999981E1,2.407500076E1,-1.381250000E1
3.330650416E1,1.352500057E1,2.467500114E1,-1.332499981E1
3.331656999E1,1.382499981E1,2.480000114E1,-1.300000000E1
3.332663473E1,1.397500038E1,2.464999962E1,-1.240000057E1
3.333670228E1,1.456250000E1,2.480000114E1,-1.161250019E1
3.334676411E1,1.557499981E1,2.493750000E1,-1.097500038E1
3.335683145E1,1.557499981E1,2.536250114E1,-1.082499981E1
3.336689692E1,1.542500019E1,2.596249962E1,-1.081250000E1
3.337696051E1,1.527500057E1,2.596249962E1,-9.725000381E0
3.338702681E1,1.585000038E1,2.580000114E1,-8.637499809E0
3.339709275E1,1.614999962E1,2.595000076E1,-8.787500381E0
3.340716166E1,1.600000000E1,2.610000038E1,-8.487500191E0
3.341722520E1,1.497500038E1,2.581250000E1,-8.337500572E0
3.342728608E1,1.378750038E1,2.641250038E1,-8.187500000E0
3.343734973E1,1.333750057E1,2.701250076E1,-7.862500191E0
3.344741239E1,1.291250038E1,2.760000038E1,-7.862500191E0
3.345747931E1,1.216250038E1,2.835000038E1,-7.224999905E0
3.346754223E1,1.201249981E1,2.806250000E1,-7.550000191E0
3.347760275E1,1.246250057E1,2.789999962E1,-7.700000286E0
3.348766947E1,1.231250000E1,2.835000038E1,-6.462500095E0
3.349773286E1,1.258750057E1,2.820000076E1,-6.775000095E0
3.350779676E1,1.318750000E1,2.775000000E1,-6.775000095E0
3.351785895E1,1.392500019E1,2.760000038E1,-6.312500000E0
3.352792452E1,1.480000019E1,2.757500076E1,-5.375000000E0
3.353798749E1,1.523750019E1,2.786250114E1,-5.050000191E0
3.354805072E1,1.596250057E1,2.801250076E1,-5.349999905E0
3.355811801E1,1.685000038E1,2.798750114E1,-4.887500286E0
3.356818426E1,1.714999962E1,2.828750038E1,-4.562500000E0
3.357825015E1,1.727499962E1,2.828750038E1,-4.712500095E0
3.358831395E1,1.772500038E1,2.798750114E1,-4.562500000E0
3.359838041E1,1.742500114E1,2.783749962E1,-4.887500286E0
3.360844447E1,1.757500076E1,2.753750038E1,-5.037499905E0
3.361850874E1,1.787500000E1,2.696249962E1,-5.050000191E0
3.362857447E1,1.787500000E1,2.723750114E1,-5.974999905E0
3.363864134E1,1.847500038E1,2.768750000E1,-6.887500286E0
3.364870390E1,1.820000076E1,2.666250038E1,-7.375000000E0
3.365876874E1,1.776250076E1,2.577499962E1,-7.400000095E0
3.366883489E1,1.820000076E1,2.562500000E1,-7.550000191E0
3.367889671E1,1.864999962E1,2.517500114E1,-8.162500381E0
3.368895890E1,1.937500000E1,2.502499962E1,-8.637499809E0
3.369902286E1,2.041250038E1,2.457500076E1,-8.162500381E0
3.370908405E1,2.071249962E1,2.412500000E1,-7.862500191E0
3.371914577E1,2.101250076E1,2.337500000E1,-8.337500572E0
3.372920895E1,2.102499962E1,2.264999962E1,-8.824999809E0
3.373927697E1,2.161250114E1,2.307500076E1,-9.100000381E0
3.374934608E1,2.176250076E1,2.322500038E1,-9.574999809E0
3.375941322E1,2.161250114E1,2.280000114E1,-9.737500191E0
3.376947853E1,2.206250000E1,2.176250076E1,-9.287500381E0
3.377954135E1,2.192500114E1,2.161250114E1,-9.587500572E0
3.378960343E1,2.177499962E1,2.220000076E1,-1.036250019E1
3.379966786E1,2.207500076E1,2.146249962E1,-1.037500000E1
3.380973213E1,2.221249962E1,2.146249962E1,-1.021250057E1
3.381979452E1,2.278750038E1,2.205000114E1,-9.587500572E0
3.382985994E1,2.278750038E1,2.262500000E1,-8.949999809E0
3.383992312E1,2.233749962E1,2.262500000E1,-8.650000572E0
3.384998733E1,2.218750000E1,2.277499962E1,-8.337500572E0
3.386005338E1,2.218750000E1,2.322500038E1,-8.337500572E0
3.387011562E1,2.173750114E1,2.337500000E1,-7.712500095E0
3.388017577E1,2.131250000E1,2.337500000E1,-7.862500191E0
3.389024114E1,2.086250114E1,2.367500114E1,-7.862500191E0
3.390030452E1,2.086250114E1,2.397500038E1,-7.250000000E0
3.391036608E1,2.128750038E1,2.471249962E1,-7.075000286E0
3.392042650E1,2.128750038E1,2.513750076E1,-6.587500095E0
3.393048978E1,2.056250000E1,2.531250000E1,-6.612500191E0
3.394055140E1,1.996249962E1,2.588750076E1,-5.200000286E0
3.395061218E1,1.963750076E1,2.692500114E1,-3.950000048E0
3.396067353E1,1.906250000E1,2.722500038E1,-3.799999952E0
3.397073593E1,1.817500114E1,2.767500114E1,-3.950000048E0
3.398080072E1,1.727499962E1,2.813750076E1,-4.099999905E0
3.399086728E1,1.581250000E1,2.858749962E1,-3.475000143E0
3.400093437E1,1.594999981E1,2.888750076E1,-2.387500048E0
3.401099874E1,1.594999981E1,2.962500000E1,-1.450000048E0
3.402106588E1,1.505000019E1,3.022500038E1,-8.375000358E-1
3.403112900E1,1.490000057E1,3.035000038E1,-5.124999881E-1
3.404119119E1,1.562500000E1,3.108749962E1,7.375000119E-1
3.405125780E1,1.606250000E1,3.108749962E1,1.662500024E0
3.406132463E1,1.636250114E1,3.063750076E1,1.975000024E0
3.407138848E1,1.723750114E1,3.018750000E1,2.424999952E0
3.408145312E1,1.797500038E1,2.973750114E1,3.200000048E0
3.409152067E1,1.753750038E1,2.958749962E1,2.725000143E0
3.410158650E1,1.768750000E1,2.914999962E1,1.812500000E0
3.411165062E1,1.828750038E1,2.870000076E1,1.637500048E0
3.412171640E1,1.798750114E1,2.855000114E1,1.487500072E0
3.413178202E1,1.887500000E1,2.839999962E1,1.175000072E0
3.414184843E1,1.932500076E1,2.868750000E1,1.037500024E0
3.415191843E1,1.975000000E1,2.868750000E1,8.874999881E-1
3.416198515E1,2.035000038E1,2.793750000E1,5.749999881E-1
3.417205072E1,2.123750114E1,2.718750000E1,2.500000000E-1
3.418211848E1,2.243750000E1,2.600000000E1,2.374999970E-1
3.419218791E1,2.316250038E1,2.525000000E1,2.374999970E-1
3.420224910E1,2.361250114E1,2.464999962E1,-4.000000060E-1
3.421231067E1,2.451250076E1,2.347500038E1,-7.250000238E-1
3.422237593E1,2.525000000E1,2.243750000E1,-7.375000119E-1
3.423243905E1,2.614999962E1,2.168750000E1,-1.062500000E0
3.424250515E1,2.717500114E1,2.093750000E1,-1.524999976E0
3.425256671E1,2.792500114E1,1.976250076E1,-1.700000048E0
3.426263036E1,2.866250038E1,1.916250038E1,-2.162500143E0
3.427269338E1,2.882500076E1,1.827499962E1,-2.637500048E0
3.428275634E1,2.957500076E1,1.664999962E1,-2.825000048E0
3.429281660E1,3.017500114E1,1.546250057E1,-2.375000000E0
3.430287739E1,3.032500076E1,1.486250019E1,-2.075000048E0
3.431294384E1,3.151250076E1,1.456250000E1,-2.075000048E0
3.432300983E1,3.163750076E1,1.426249981E1,-1.149999976E0
3.433307754E1,3.181250000E1,1.366250038E1,-5.375000238E-1
3.434314020E1,3.238750076E1,1.321250057E1,-8.749999851E-2
3.435320275E1,3.223749924E1,1.278750038E1,2.125000060E-1
3.436326827E1,3.196249962E1,1.218750000E1,2.125000060E-1
3.437333119E1,3.223749924E1,1.218750000E1,1.450000048E0
3.438339536E1,3.238750076E1,1.248750019E1,1.774999976E0
3.439345801E1,3.223749924E1,1.248750019E1,1.300000072E0
3.440352223E1,3.223749924E1,1.218750000E1,1.600000024E0
3.441358629E1,3.238750076E1,1.261250019E1,1.774999976E0
3.442365244E1,3.181250000E1,1.263749981E1,2.537500143E0
3.443371249E1,3.166250038E1,1.218750000E1,3.462500095E0
3.444377603E1,3.223749924E1,1.173750019E1,4.075000286E0
3.445384265E1,3.253750229E1,1.158750057E1,5.612500191E0
3.446390681E1,3.208750153E1,1.188749981E1,6.849999905E0
3.447397041E1,3.163750076E1,1.203750038E1,7.625000000E0
3.448403504E1,3.252500153E1,1.186250019E1,8.087500572E0
3.449410103E1,3.267499924E1,1.186250019E1,8.412500381E0
3.450416296E1,3.178750038E1,1.158750057E1,8.387499809E0
3.451422895E1,3.193750000E1,1.128750038E1,9.012499809E0
3.452429483E1,3.222500229E1,1.128750038E1,9.324999809E0
3.453435905E1,3.222500229E1,1.158750057E1,9.175000191E0
3.454442494E1,3.222500229E1,1.216250038E1,9.949999809E0
3.455449181E1,3.192500114E1,1.305000019E1,1.073750019E1
3.456455489E1,3.117500114E1,1.365000057E1,1.182499981E1
3.457462499E1,3.058749962E1,1.365000057E1,1.182499981E1
3.458469093E1,3.058749962E1,1.350000000E1,1.152500057E1
3.459475567E1,3.012500000E1,1.467500019E1,1.246250057E1
3.460482098E1,2.967500114E1,1.527500057E1,1.325000000E1
3.461489353E1,2.938750076E1,1.527500057E1,1.277500057E1
3.462495994E1,2.923750114E1,1.557499981E1,1.310000038E1
3.463502624E1,2.878750038E1,1.587500000E1,1.355000019E1
3.464509473E1,2.821249962E1,1.587500000E1,1.401249981E1
3.465516416E1,2.791250038E1,1.632500076E1,1.478750038E1
3.466522869E1,2.803750038E1,1.691250038E1,1.527500057E1
3.467529483E1,2.818750000E1,1.661250114E1,1.527500057E1
3.468535947E1,2.848750114E1,1.572500038E1,1.493750000E1
3.469542134E1,2.833749962E1,1.572500038E1,1.555000019E1
3.470548786E1,2.746249962E1,1.647500038E1,1.602499962E1
3.471555614E1,2.731250000E1,1.647500038E1,1.663750076E1
3.472562244E1,2.758749962E1,1.647500038E1,1.742500114E1
3.473569233E1,2.716250038E1,1.575000000E1,1.817500114E1
3.474575973E1,2.672500038E1,1.486250019E1,1.892500114E1
3.475582478E1,2.672500038E1,1.441250038E1,2.000000000E1
3.476589176E1,2.672500038E1,1.411250019E1,2.061250114E1
3.477596202E1,2.642500114E1,1.486250019E1,2.063750076E1
3.478602900E1,2.614999962E1,1.456250000E1,2.031250000E1
3.479609660E1,2.601250076E1,1.353750038E1,1.982500076E1
3.480616796E1,2.705000114E1,1.293750000E1,1.936250114E1
3.481624088E1,2.777499962E1,1.323750019E1,1.843750000E1
3.482630452E1,2.762500000E1,1.293750000E1,1.797500038E1
3.483637228E1,2.764999962E1,1.250000000E1,1.688750076E1
3.484643905E1,2.705000114E1,1.294999981E1,1.656250000E1
3.485650838E1,2.676250076E1,1.294999981E1,1.673750114E1
3.486657088E1,2.689999962E1,1.280000019E1,1.688750076E1
3.487663744E1,2.661250114E1,1.235000038E1,1.671249962E1
3.488669900E1,2.691250038E1,1.207499981E1,1.577500057E1
3.489676400E1,2.691250038E1,1.207499981E1,1.592500019E1
3.490682978E1,2.661250114E1,1.207499981E1,1.701250076E1
3.491689588E1,2.676250076E1,1.132499981E1,1.793750000E1
3.492696728E1,2.618750000E1,1.162500000E1,1.839999962E1
3.493703718E1,2.601250076E1,1.250000000E1,1.933749962E1
3.494709942E1,2.573750114E1,1.207499981E1,1.978750038E1
3.495716353E1,2.513750076E1,1.252500057E1,1.978750038E1
3.496722806E1,2.513750076E1,1.267500019E1,1.996249962E1
3.497729405E1,2.528750038E1,1.280000019E1,1.963750076E1
3.498736338E1,2.498750114E1,1.340000057E1,1.933749962E1
3.499743072E1,2.468750000E1,1.385000038E1,1.903750038E1
3.500749765E1,2.528750038E1,1.340000057E1,1.857500076E1
3.501756421E1,2.558749962E1,1.340000057E1,1.750000000E1
3.502762567E1,2.483749962E1,1.444999981E1,1.643750000E1
3.503768713E1,2.468750000E1,1.518750000E1,1.598750019E1
3.504775010E1,2.453750038E1,1.503750038E1,1.551249981E1
3.505781853E1,2.425000000E1,1.475000000E1,1.502500057E1
3.506788150E1,2.453750038E1,1.518750000E1,1.505000019E1
3.507794504E1,2.438750076E1,1.548750019E1,1.521250057E1
3.508800796E1,2.423750114E1,1.608749962E1,1.491250038E1
3.509807239E1,2.395000076E1,1.608749962E1,1.490000057E1
3.510813749E1,2.380000114E1,1.563749981E1,1.519999981E1
3.511820140E1,2.380000114E1,1.548750019E1,1.551249981E1
3.512826942E1,2.320000076E1,1.563749981E1,1.720000076E1
3.513833463E1,2.262500000E1,1.505000019E1,1.842500114E1
3.514839942E1,2.202499962E1,1.505000019E1,1.981250000E1
3.515846223E1,2.128750038E1,1.550000000E1,2.151250076E1
3.516852806E1,2.098750114E1,1.462500000E1,2.226250076E1
3.517859879E1,2.041250038E1,1.388749981E1,2.395000076E1
3.518866218E1,1.967500114E1,1.388749981E1,2.566250038E1
3.519872999E1,1.895000076E1,1.331250000E1,2.687500000E1
3.520879468E1,1.791250038E1,1.332499981E1,2.717500114E1
3.521886119E1,1.806250000E1,1.361250019E1,2.686250114E1
3.522892619E1,1.791250038E1,1.391250038E1,2.656250000E1
3.523899108E1,1.688750076E1,1.392500019E1,2.608749962E1
3.524905681E1,1.746249962E1,1.377500057E1,2.623750114E1
3.525912135E1,1.746249962E1,1.391250038E1,2.717500114E1
3.526918588E1,1.658749962E1,1.407499981E1,2.671249962E1
3.527925129E1,1.585000038E1,1.335000038E1,2.716250038E1
3.528931676E1,1.585000038E1,1.335000038E1,2.855000114E1
3.529938374E1,1.569999981E1,1.350000000E1,2.822500038E1
3.530944947E1,1.585000038E1,1.290000057E1,2.776250076E1
3.531951765E1,1.645000076E1,1.335000038E1,2.746249962E1
3.532957994E1,1.673750114E1,1.422500038E1,2.686250114E1
3.533964187E1,1.703750038E1,1.377500057E1,2.686250114E1
3.534970478E1,1.614999962E1,1.350000000E1,2.622500038E1
3.535976827E1,1.614999962E1,1.377500057E1,2.623750114E1
3.536983010E1,1.658749962E1,1.437500000E1,2.687500000E1
3.537989687E1,1.643750000E1,1.437500000E1,2.656250000E1
3.538995947E1,1.585000038E1,1.380000019E1,2.638750076E1
3.540002681E1,1.569999981E1,1.394999981E1,2.668750000E1
